ID,INPUT1,INPUT2,INPUT3,INPUT4,SWITCH,SOUND
289059,66,77,23,41,Low,Tick
235637,39,28,70,94,Medium,Kaboom
263283,68,95,64,47,Medium,Sizzle
225425,86,29,95,61,High,Gargle
207999,73,81,60,32,Minimum,Rumble
285808,55,73,66,46,Low,Tick
242776,63,63,51,63,Minimum,Sizzle
220389,35,43,98,19,Low,Gargle
217202,43,35,58,99,Maximum,Rumble
288680,97,57,83,86,Medium,Sizzle
207752,45,65,14,79,Medium,Rumble
265974,19,71,44,42,Maximum,Rumble
243432,16,24,13,81,Medium,Gargle
266356,7,98,92,58,Maximum,Gargle
218414,94,60,49,34,Maximum,Sizzle
229873,56,1,56,2,Low,Gargle
245773,76,98,50,49,Medium,Sizzle
293861,67,54,43,92,Low,Tick
278060,78,97,62,31,Low,Tick
286674,95,99,23,3,Medium,Hiss
209645,34,83,47,61,High,Gargle
287477,58,35,99,15,Minimum,Rumble
283111,8,15,38,65,High,Gargle
231559,57,73,61,39,High,Gargle
268184,100,1,1,3,Low,Gargle
291127,88,14,67,8,Minimum,Sizzle
277409,55,76,30,81,Maximum,Sizzle
259604,9,96,35,69,Maximum,Gargle
294828,75,91,83,25,High,Tick
242030,55,30,43,26,Medium,Hiss
216609,97,74,81,49,Medium,Sizzle
214307,10,34,3,98,Minimum,Gargle
232296,77,0,78,32,Low,Gargle
215092,22,5,72,74,Maximum,Tick
288856,75,60,96,16,Low,Tick
245367,22,8,45,31,Medium,Rumble
287204,61,36,43,72,Medium,Rumble
285473,43,82,88,62,Minimum,Rumble
282999,49,50,96,72,Maximum,Rumble
251592,4,72,90,16,Maximum,Gargle
297962,73,47,77,34,Maximum,Sizzle
270016,60,2,49,99,Medium,Sizzle
287615,92,79,90,32,Minimum,Sizzle
239910,1,63,35,76,Minimum,Tick
206720,46,43,84,63,Low,Gargle
238175,52,87,10,20,Medium,Rumble
240299,17,10,64,93,High,Gargle
258260,41,28,76,0,High,Gargle
239787,43,90,30,67,Maximum,Rumble
258167,85,42,69,5,Minimum,Sizzle
268055,19,47,56,73,Minimum,Tick
261849,65,61,71,35,High,Gargle
229558,45,3,24,60,Low,Gargle
200187,19,30,71,91,Low,Gargle
275096,46,10,50,29,Maximum,Rumble
248529,29,54,39,93,Medium,Tick
216568,88,99,34,18,Low,Hiss
206559,0,14,27,63,Maximum,Gargle
200066,94,40,27,81,Minimum,Beep
262818,82,49,89,10,Low,Gargle
253976,43,10,9,4,Maximum,Kaboom
235361,42,54,18,52,Minimum,Kaboom
205516,5,70,56,82,High,Gargle
285707,61,53,82,37,Minimum,Sizzle
201557,34,89,88,65,Minimum,Kaboom
238553,83,2,81,31,High,Gargle
278368,47,0,23,16,Medium,Rumble
294428,66,45,41,27,Maximum,Rumble
297104,6,29,62,94,Low,Gargle
241895,93,22,55,30,Low,Gargle
233537,30,32,79,38,Medium,Tick
201965,12,24,20,78,Maximum,Beep
209270,68,50,6,81,High,Gargle
231489,77,5,52,18,High,Gargle
202103,65,60,82,94,Minimum,Sizzle
247408,50,90,65,48,Maximum,Rumble
250243,78,20,68,96,High,Tick
208434,66,7,68,47,Low,Gargle
251939,24,71,40,5,Maximum,Gargle
205217,34,75,70,39,Maximum,Hiss
217935,74,72,77,50,High,Gargle
230100,66,79,18,97,Medium,Sizzle
226078,22,21,90,22,Medium,Tick
201940,91,51,34,0,High,Gargle
296458,7,41,62,20,High,Gargle
253572,42,63,48,91,High,Gargle
278423,29,86,0,59,Low,Tick
277689,4,20,39,66,Low,Gargle
222877,22,42,4,39,Maximum,Tick
281471,60,81,56,41,Medium,Hiss
229791,50,79,33,78,Low,Tick
277991,86,95,76,44,Minimum,Sizzle
220493,37,62,55,78,High,Gargle
237025,57,56,31,12,Medium,Hiss
283398,33,2,40,97,Minimum,Sizzle
218922,80,12,45,28,High,Gargle
283533,77,0,16,24,Minimum,Sizzle
262926,55,76,96,76,Medium,Sizzle
218589,74,89,81,54,Minimum,Sizzle
274194,31,23,44,61,Minimum,Rumble
217056,86,75,89,70,Minimum,Rumble
237838,13,50,97,86,Maximum,Gargle
298075,85,73,91,57,Medium,Sizzle
237562,53,4,1,38,Low,Beep
235702,2,63,1,69,Low,Gargle
262660,31,54,33,45,High,Gargle
276521,73,64,1,44,Minimum,Hiss
237908,52,46,90,28,Medium,Rumble
249099,6,85,62,26,Medium,Gargle
235974,3,38,55,88,Minimum,Gargle
211991,98,46,21,4,Maximum,Sizzle
232393,66,54,83,14,High,Gargle
298410,88,89,13,16,Minimum,Beep
288632,21,88,75,6,Minimum,Gargle
208507,95,63,67,57,Minimum,Beep
228299,8,3,7,77,Medium,Gargle
270359,3,28,29,71,Minimum,Beep
224586,86,35,63,5,Medium,Sizzle
216987,81,65,99,15,Minimum,Sizzle
256858,28,91,41,34,High,Tick
288069,15,65,44,71,High,Gargle
240677,88,79,22,23,Maximum,Beep
262212,84,68,23,30,Minimum,Sizzle
207258,99,74,85,88,Medium,Hiss
249651,0,9,7,97,Low,Gargle
210788,9,13,87,10,Medium,Tick
280160,3,55,16,88,Minimum,Gargle
202293,3,33,32,39,Minimum,Gargle
247195,76,34,18,9,Minimum,Sizzle
253212,36,19,80,94,High,Gargle
233826,39,92,10,64,High,Gargle
246560,62,89,38,86,High,Tick
281967,85,100,6,39,Minimum,Sizzle
274402,52,27,92,73,Medium,Rumble
217022,63,82,54,65,Minimum,Sizzle
257337,13,9,21,57,High,Gargle
257161,52,68,31,28,High,Gargle
213690,99,27,24,71,Maximum,Rumble
281831,61,63,76,38,Minimum,Hiss
254924,44,27,94,29,Low,Tick
236001,5,53,33,89,Minimum,Gargle
290193,89,88,82,21,Minimum,Sizzle
224884,68,90,13,60,Medium,Hiss
242637,95,56,87,36,Medium,Sizzle
208641,89,65,20,86,Maximum,Rumble
225935,75,7,84,62,Low,Gargle
269383,25,33,41,66,Maximum,Gargle
204748,82,40,71,51,Minimum,Sizzle
269980,4,69,4,85,High,Gargle
255759,62,28,94,75,High,Gargle
226475,44,55,83,41,Maximum,Hiss
204799,42,24,71,31,Medium,Kaboom
224108,7,37,72,30,Medium,Gargle
255093,32,5,10,19,Low,Gargle
284605,10,18,1,11,Low,Gargle
200438,22,76,70,82,Minimum,Tick
205106,13,87,82,77,Minimum,Gargle
285068,3,98,31,82,Low,Gargle
274028,80,93,95,87,Medium,Sizzle
236673,91,63,53,29,Minimum,Sizzle
297419,40,37,8,46,High,Gargle
276823,92,53,88,30,Low,Gargle
211757,2,35,77,10,Maximum,Gargle
241968,29,35,34,58,Low,Gargle
270507,97,100,41,29,Medium,Rumble
298458,15,81,17,3,High,Rumble
216470,69,74,83,53,Low,Rumble
272651,98,14,94,2,High,Gargle
289692,16,91,76,74,Low,Tick
299467,30,32,51,32,High,Gargle
246595,8,50,83,36,Low,Tick
244443,95,66,69,11,High,Gargle
273658,48,8,44,51,High,Gargle
275780,75,7,43,77,Low,Gargle
235086,17,49,35,65,Medium,Gargle
263847,38,75,87,4,Medium,Sizzle
291836,23,2,22,83,Low,Gargle
287337,27,65,72,31,Minimum,Tick
287231,93,12,63,76,Maximum,Sizzle
211435,99,82,25,79,High,Gargle
228675,29,34,29,2,Minimum,Tick
251790,82,55,8,65,Maximum,Sizzle
222935,49,12,43,99,High,Gargle
226605,19,98,17,7,Medium,Tick
237513,48,98,23,42,High,Gargle
279650,29,11,88,52,High,Gargle
249466,80,45,6,43,Medium,Sizzle
229856,86,11,22,48,Medium,Sizzle
246709,63,81,82,93,Minimum,Hiss
240885,0,29,28,49,High,Beep
272749,53,86,7,49,Maximum,Beep
214425,70,59,29,89,High,Gargle
269881,69,44,49,16,Maximum,Sizzle
280495,36,33,40,0,Maximum,Kaboom
245864,14,49,49,34,Minimum,Tick
289673,30,0,90,81,High,Gargle
238566,50,0,37,34,Maximum,Rumble
233896,79,67,33,8,Medium,Sizzle
290286,78,6,28,66,Medium,Hiss
236597,72,81,66,20,Medium,Sizzle
220371,70,79,85,95,Maximum,Rumble
292404,1,73,46,49,Maximum,Gargle
222231,35,19,83,8,High,Beep
272226,13,37,16,36,Minimum,Beep
206636,1,54,90,21,Low,Gargle
232427,98,79,31,47,Minimum,Rumble
296588,87,27,97,91,High,Gargle
214785,88,21,73,33,Maximum,Sizzle
257917,70,60,13,22,Maximum,Sizzle
243306,47,45,8,73,Minimum,Sizzle
229405,22,24,83,84,High,Gargle
299514,6,0,16,7,Medium,Gargle
237683,35,30,47,70,High,Gargle
257050,78,96,39,71,Medium,Beep
290154,70,13,83,12,Minimum,Hiss
223775,6,72,63,49,Medium,Beep
233131,69,35,90,31,High,Gargle
259910,1,84,14,87,Minimum,Gargle
200656,54,22,11,71,Medium,Hiss
274923,18,97,94,17,Medium,Gargle
228141,23,35,11,38,Maximum,Rumble
208174,72,31,36,94,Low,Beep
206347,43,56,76,19,Medium,Kaboom
210958,49,93,56,40,Minimum,Hiss
243942,4,79,10,54,Low,Gargle
210933,90,80,70,4,Maximum,Rumble
270098,92,31,86,46,Minimum,Sizzle
227384,36,24,50,39,Low,Gargle
203477,78,16,62,48,High,Gargle
233842,60,90,4,49,Low,Gargle
266050,62,51,71,24,Minimum,Sizzle
248383,73,15,20,65,Maximum,Beep
268527,51,54,91,29,Low,Tick
280009,70,99,46,60,Minimum,Sizzle
219443,90,80,25,80,Low,Tick
224854,50,91,37,18,High,Gargle
271217,43,59,2,63,Minimum,Hiss
226039,72,100,99,69,Minimum,Sizzle
203677,55,56,59,44,Medium,Sizzle
266784,45,63,52,80,Maximum,Rumble
279161,69,85,70,15,Low,Rumble
271640,26,82,28,17,Low,Tick
228519,99,41,90,73,High,Gargle
212421,1,59,13,81,Maximum,Gargle
235271,70,12,68,6,Medium,Sizzle
282570,91,62,57,42,High,Gargle
277685,66,68,96,71,Maximum,Hiss
256543,80,76,80,30,High,Gargle
223468,78,81,55,11,High,Tick
221576,83,57,91,71,Minimum,Sizzle
254114,23,27,19,79,Maximum,Rumble
252280,72,27,53,88,Minimum,Sizzle
248745,24,10,75,16,Minimum,Tick
240587,24,66,83,62,Medium,Rumble
266871,17,91,55,83,High,Gargle
200722,22,65,50,56,Low,Gargle
259606,63,7,68,55,Minimum,Sizzle
213858,57,6,50,32,Minimum,Sizzle
216425,14,57,68,44,Maximum,Gargle
256556,70,72,6,82,Maximum,Hiss
296702,29,52,84,91,Low,Beep
284721,66,61,6,87,High,Gargle
261897,32,49,56,4,High,Gargle
285037,92,80,19,56,Maximum,Sizzle
210190,39,0,99,16,Low,Tick
221041,2,67,12,8,Medium,Beep
285727,65,24,24,40,Medium,Sizzle
270358,5,66,22,17,Maximum,Gargle
234768,38,33,66,29,Maximum,Kaboom
216236,5,69,3,23,Maximum,Gargle
260407,81,63,39,31,Maximum,Sizzle
276062,69,7,95,83,High,Gargle
263714,57,75,6,42,Minimum,Sizzle
222994,13,31,23,99,High,Tick
287682,46,28,68,1,Minimum,Rumble
250632,22,15,95,84,Medium,Tick
282476,27,39,58,37,Medium,Tick
228542,97,52,66,60,Minimum,Hiss
260827,43,78,44,68,Medium,Kaboom
259453,63,85,7,83,Maximum,Sizzle
289088,0,74,92,73,Maximum,Gargle
214370,77,35,37,71,Low,Gargle
251111,56,81,55,63,Low,Tick
258013,4,15,84,25,Minimum,Gargle
264043,15,11,30,20,Minimum,Tick
216488,29,20,20,85,Maximum,Hiss
282814,64,68,92,35,Low,Tick
237561,36,82,32,88,Maximum,Hiss
275158,88,84,6,65,Low,Rumble
222038,4,1,87,91,Medium,Gargle
248627,25,66,54,87,Maximum,Tick
231594,60,84,47,18,Minimum,Sizzle
291026,46,14,67,70,Low,Gargle
269445,58,55,53,15,Low,Tick
230419,46,79,46,0,High,Tick
291366,40,82,12,7,Low,Gargle
224101,42,55,31,22,Minimum,Kaboom
285955,86,76,86,21,High,Rumble
247280,56,44,23,9,High,Gargle
255608,69,96,99,16,Minimum,Beep
296971,21,29,14,52,Minimum,Tick
299468,35,77,31,77,Minimum,Kaboom
222681,52,43,88,92,High,Gargle
298336,60,74,78,82,High,Gargle
284893,89,24,23,53,Minimum,Beep
201418,56,62,69,49,Maximum,Rumble
285082,37,53,73,65,Minimum,Hiss
239840,14,70,84,8,High,Tick
223019,70,25,43,15,High,Beep
266889,31,80,20,84,Medium,Tick
258406,28,91,39,78,Minimum,Hiss
288802,90,95,94,19,Minimum,Hiss
262863,56,25,48,46,Medium,Sizzle
223239,24,18,1,40,Low,Beep
210440,67,54,81,34,High,Gargle
263768,40,15,30,61,Low,Tick
204386,80,55,9,7,Maximum,Beep
260365,53,99,66,9,Medium,Rumble
207300,16,95,81,78,Low,Gargle
297957,87,12,23,86,Minimum,Sizzle
257285,79,72,6,74,Maximum,Beep
270995,28,40,77,48,Maximum,Gargle
280441,23,64,98,77,Medium,Tick
289764,24,79,24,26,Low,Tick
268760,20,8,93,15,High,Gargle
279166,55,27,12,8,Minimum,Hiss
260758,49,96,73,92,Maximum,Rumble
280909,92,92,22,70,High,Beep
216972,31,88,41,46,Medium,Rumble
208590,74,83,33,90,Minimum,Hiss
297269,5,85,3,64,Medium,Gargle
297819,80,20,38,10,High,Gargle
219980,36,92,70,64,High,Gargle
269955,100,68,24,0,Low,Tick
245258,52,0,52,40,Maximum,Rumble
253056,10,26,34,57,Low,Gargle
287761,57,56,22,67,Medium,Beep
233715,14,30,99,17,Maximum,Gargle
217913,3,45,39,72,Maximum,Gargle
227515,86,67,34,0,Medium,Sizzle
269332,44,1,71,79,Minimum,Rumble
247472,72,59,40,62,Minimum,Sizzle
217938,55,15,34,20,Minimum,Hiss
256284,71,63,60,45,Maximum,Sizzle
251897,23,17,22,45,Low,Gargle
229899,0,20,51,59,Medium,Gargle
238114,88,52,41,99,High,Gargle
284726,58,3,48,64,High,Gargle
224062,29,25,61,15,Medium,Tick
231938,43,5,50,5,Maximum,Kaboom
279656,67,27,59,15,Maximum,Rumble
210333,62,9,81,98,Low,Gargle
294638,82,8,44,91,Low,Gargle
292038,63,93,73,68,High,Tick
261956,74,0,68,92,Medium,Sizzle
260372,13,95,16,4,Maximum,Gargle
206489,43,43,0,25,High,Gargle
203767,89,56,67,21,Low,Tick
232371,16,42,1,59,High,Gargle
243504,57,8,83,51,High,Gargle
237093,56,60,90,56,Low,Rumble
293288,46,71,22,82,Minimum,Rumble
273356,58,58,34,84,Maximum,Beep
241687,98,38,6,80,Minimum,Hiss
273788,66,67,89,12,Minimum,Sizzle
226803,8,73,82,48,Low,Gargle
267986,6,7,62,27,Medium,Gargle
292194,93,65,66,83,High,Gargle
228446,73,56,34,21,Maximum,Sizzle
249692,21,98,89,33,Medium,Tick
216288,26,56,17,51,Medium,Tick
214035,71,90,37,99,Medium,Sizzle
278918,19,91,47,33,High,Gargle
273436,40,8,5,84,Medium,Kaboom
217342,59,82,79,77,Low,Tick
280427,14,46,98,89,Low,Gargle
227439,69,100,23,95,Medium,Hiss
264096,3,62,21,42,Low,Tick
270011,38,74,9,45,Medium,Kaboom
297175,57,25,68,49,High,Gargle
267901,3,41,69,41,Medium,Tick
225651,30,84,11,88,Maximum,Rumble
259290,10,8,100,1,Medium,Gargle
221114,63,78,74,50,High,Gargle
262508,30,60,5,95,Medium,Hiss
231994,43,94,90,5,Medium,Kaboom
245796,20,76,96,37,High,Gargle
238409,41,86,33,8,Low,Rumble
202305,99,81,75,50,Maximum,Sizzle
208558,59,46,8,34,Maximum,Sizzle
229693,93,43,79,54,Low,Gargle
243713,57,11,47,95,Medium,Hiss
275827,51,10,4,86,High,Tick
213439,10,98,97,43,High,Tick
283456,79,47,10,84,Minimum,Sizzle
290670,47,66,63,65,Medium,Rumble
239891,54,21,65,71,High,Gargle
220955,18,57,12,85,High,Gargle
245027,5,78,5,100,Medium,Gargle
249761,6,12,42,38,Maximum,Gargle
249410,42,86,24,55,Maximum,Kaboom
280980,86,27,86,79,Maximum,Sizzle
261785,22,22,25,87,Medium,Gargle
274174,43,38,77,23,Low,Gargle
232094,60,82,52,100,Maximum,Hiss
223940,40,64,11,13,Low,Gargle
282950,48,55,38,60,High,Gargle
214494,35,41,100,90,Minimum,Kaboom
288639,65,41,63,54,High,Gargle
231876,70,88,11,93,Medium,Sizzle
251891,72,20,36,39,Low,Gargle
275218,97,55,58,59,Minimum,Beep
287921,100,60,100,70,Maximum,Sizzle
233619,51,60,64,94,Maximum,Rumble
242087,85,51,16,55,High,Gargle
244714,53,81,53,3,Low,Tick
285257,22,23,21,60,Medium,Gargle
218387,13,73,40,70,High,Tick
277462,38,36,62,26,Maximum,Kaboom
256855,20,85,51,9,Low,Rumble
243217,56,31,47,39,Maximum,Sizzle
239085,95,25,58,51,High,Gargle
229438,18,22,97,17,Maximum,Gargle
281545,20,92,80,40,Low,Tick
262449,33,50,24,26,Medium,Rumble
248225,49,77,24,70,Minimum,Rumble
233208,67,39,67,84,High,Gargle
287094,19,52,38,98,High,Tick
269229,57,57,48,13,Medium,Hiss
227119,56,72,54,39,Medium,Sizzle
274282,92,88,39,17,Maximum,Sizzle
228667,25,60,41,63,Maximum,Tick
237871,13,3,22,97,Low,Gargle
230301,23,0,94,95,Maximum,Gargle
233006,11,65,80,69,Medium,Gargle
201364,61,83,91,37,Low,Tick
201695,8,84,84,44,Low,Tick
298399,95,80,66,56,Minimum,Hiss
251225,31,81,45,45,High,Gargle
220312,17,8,28,41,High,Gargle
204197,56,27,69,60,Low,Gargle
200888,71,92,56,54,Minimum,Sizzle
240215,61,96,10,97,Low,Hiss
263708,37,14,21,68,High,Gargle
247856,80,66,26,89,Medium,Rumble
272006,63,56,53,75,Low,Tick
254218,98,88,76,87,High,Tick
216472,43,7,53,48,Minimum,Rumble
298865,55,14,65,73,Low,Beep
227015,77,65,79,98,Maximum,Sizzle
296569,90,79,93,16,Minimum,Beep
266624,97,65,86,41,Minimum,Sizzle
201451,68,41,1,60,Low,Tick
267565,44,54,77,75,Minimum,Kaboom
211439,18,80,93,20,Medium,Gargle
245026,93,24,24,48,Maximum,Sizzle
261711,29,50,14,21,Maximum,Rumble
279842,48,92,13,95,Minimum,Rumble
291069,25,98,80,90,Maximum,Gargle
249153,51,67,32,46,Maximum,Rumble
295531,78,8,63,54,Maximum,Sizzle
221469,45,55,14,55,High,Gargle
210648,91,93,70,77,Maximum,Hiss
223763,57,19,46,62,Low,Tick
264239,65,71,73,39,High,Tick
217575,56,74,31,33,Maximum,Sizzle
278738,54,19,54,90,Medium,Hiss
207183,16,10,9,86,High,Gargle
214654,21,23,25,13,Maximum,Tick
229897,96,77,37,75,Minimum,Hiss
203305,10,98,1,62,Medium,Gargle
224550,13,64,52,5,Medium,Gargle
298220,78,84,48,1,Medium,Sizzle
230069,91,18,53,99,Minimum,Sizzle
223872,13,3,73,76,Minimum,Gargle
237697,0,99,55,88,Maximum,Gargle
286004,46,6,0,16,High,Gargle
282554,60,14,11,61,Medium,Rumble
212451,18,35,86,45,Medium,Gargle
283371,64,53,2,45,Low,Tick
226876,3,66,78,38,High,Gargle
271809,35,24,33,79,Minimum,Kaboom
237641,25,72,68,12,Minimum,Tick
244731,42,28,11,30,Minimum,Rumble
278722,90,54,95,2,Low,Tick
241204,19,1,11,59,Maximum,Tick
209705,97,81,17,25,Minimum,Beep
280874,44,17,0,10,Medium,Rumble
215425,18,35,44,23,High,Gargle
298692,37,74,26,61,High,Gargle
244278,7,80,48,51,Minimum,Gargle
283541,74,22,63,49,Maximum,Rumble
248943,22,66,17,39,Low,Tick
290314,86,62,81,77,Maximum,Sizzle
205810,48,89,0,6,Minimum,Rumble
220128,61,51,60,37,Minimum,Sizzle
239282,14,68,27,60,Minimum,Gargle
245985,0,35,19,100,Medium,Gargle
208144,91,10,42,36,Medium,Sizzle
289857,52,75,75,10,Maximum,Rumble
264537,9,32,37,21,Maximum,Gargle
215232,20,31,68,85,High,Gargle
279625,72,39,16,16,Low,Beep
241017,89,43,14,98,Maximum,Sizzle
206836,61,64,56,63,Minimum,Hiss
259877,6,72,90,73,Medium,Gargle
247755,5,71,43,36,Medium,Gargle
241651,35,97,11,14,High,Gargle
237033,34,42,36,48,Minimum,Hiss
222759,32,86,22,25,Maximum,Rumble
236230,95,46,94,34,High,Gargle
204300,81,75,8,80,Minimum,Beep
261952,95,5,58,85,Minimum,Rumble
248888,89,75,7,31,High,Beep
248162,68,68,56,3,Maximum,Rumble
220508,95,100,23,98,Minimum,Sizzle
203451,75,22,4,30,Maximum,Sizzle
228977,27,74,67,69,Maximum,Rumble
261179,18,37,74,74,Maximum,Gargle
208677,98,3,47,82,Maximum,Hiss
272347,54,94,86,58,Low,Tick
250143,89,10,5,9,Medium,Beep
205433,99,89,63,20,Maximum,Sizzle
270974,65,94,64,86,High,Gargle
229434,96,84,18,80,Minimum,Hiss
227478,87,18,18,50,Low,Tick
210503,4,94,21,63,Medium,Gargle
223245,16,75,66,19,Medium,Tick
274386,14,4,80,5,Low,Gargle
259232,43,61,75,59,Maximum,Kaboom
278962,37,58,58,5,Medium,Kaboom
220469,56,19,36,13,Minimum,Sizzle
254449,23,65,96,36,Maximum,Tick
266935,90,28,100,32,Medium,Rumble
209929,63,66,23,50,Maximum,Rumble
225647,73,85,33,69,High,Gargle
258059,13,24,18,73,Maximum,Gargle
215481,96,38,20,59,Maximum,Sizzle
291526,29,29,31,78,High,Gargle
271278,74,4,84,37,High,Gargle
248930,74,39,2,56,High,Gargle
212441,70,29,7,2,Medium,Sizzle
203357,29,75,12,47,High,Gargle
202506,98,58,48,19,Medium,Sizzle
239700,28,97,60,24,Maximum,Tick
243917,25,0,56,39,High,Gargle
242527,13,70,20,49,Medium,Gargle
299038,44,85,25,7,High,Tick
219392,43,37,98,44,Low,Gargle
287870,18,85,62,15,Medium,Tick
252087,70,44,58,23,Low,Rumble
220725,61,100,97,71,High,Tick
247406,50,3,92,48,Minimum,Rumble
285507,72,10,66,2,Medium,Sizzle
290097,26,50,94,26,Low,Gargle
268729,0,75,95,97,Maximum,Gargle
249739,68,26,28,28,High,Gargle
297561,83,89,30,30,Maximum,Beep
248257,12,23,73,72,Minimum,Gargle
266010,15,59,12,79,Maximum,Tick
279783,82,40,78,74,Maximum,Sizzle
298092,34,77,76,67,Minimum,Hiss
286631,38,28,11,70,Minimum,Rumble
201691,37,60,96,95,High,Gargle
214271,50,27,48,15,Maximum,Rumble
261270,88,11,78,83,Medium,Sizzle
266363,99,15,65,13,High,Tick
295801,13,40,63,100,High,Tick
251510,88,27,34,80,Maximum,Sizzle
232664,51,13,59,63,Maximum,Rumble
283096,34,30,98,69,High,Gargle
299361,6,57,25,6,Minimum,Gargle
202382,45,15,33,55,Medium,Rumble
204968,30,27,87,44,Minimum,Tick
239165,57,28,52,1,Minimum,Sizzle
220134,93,36,45,47,Medium,Sizzle
205360,36,10,30,61,Medium,Sizzle
291416,44,59,44,70,Medium,Rumble
295490,84,33,81,8,Minimum,Hiss
231681,50,36,99,19,High,Tick
248216,41,26,38,96,Medium,Kaboom
291569,93,92,26,49,Medium,Hiss
269816,69,47,99,81,Maximum,Sizzle
201515,5,16,99,63,High,Gargle
244447,26,7,40,8,Minimum,Gargle
273901,9,28,67,25,Medium,Tick
295563,24,71,73,82,High,Gargle
260627,58,53,7,36,Low,Gargle
274529,84,88,4,50,Low,Tick
276297,97,37,32,9,Minimum,Sizzle
260670,78,35,17,91,High,Beep
263254,46,34,40,54,High,Gargle
256669,21,76,93,87,High,Gargle
260112,78,6,37,38,High,Beep
234948,75,90,67,74,Low,Gargle
202318,25,45,99,88,Maximum,Tick
243341,59,35,70,47,High,Gargle
255989,16,23,75,77,Minimum,Gargle
257140,29,20,36,28,Medium,Tick
247046,72,68,55,13,Maximum,Sizzle
240487,7,85,32,5,Minimum,Gargle
261789,61,43,36,75,Maximum,Sizzle
285596,8,25,74,28,High,Gargle
220993,42,40,17,46,Maximum,Kaboom
230338,36,84,47,40,Low,Tick
243732,80,31,59,57,Minimum,Hiss
272816,23,86,63,23,Low,Tick
251465,28,23,63,98,Low,Gargle
201329,91,14,58,41,Low,Gargle
201703,33,4,65,5,Low,Beep
274247,30,26,41,26,Maximum,Tick
264057,60,89,69,89,Minimum,Rumble
249725,1,11,2,15,Maximum,Gargle
251611,12,64,10,59,Maximum,Rumble
290381,41,24,65,4,Low,Gargle
202580,62,7,41,21,Medium,Sizzle
240162,52,31,92,63,Minimum,Rumble
212645,4,57,68,40,High,Gargle
224673,16,12,36,44,Minimum,Tick
271946,69,10,82,86,Medium,Sizzle
215624,25,46,92,78,Medium,Tick
217664,66,54,73,89,Minimum,Sizzle
244098,33,45,28,4,Medium,Rumble
276995,33,26,20,74,Low,Tick
253848,13,66,73,34,Low,Tick
216037,94,79,9,46,Maximum,Sizzle
285443,68,28,75,78,Maximum,Hiss
285655,36,54,94,58,Minimum,Hiss
237256,9,82,83,15,High,Gargle
285657,100,55,76,5,High,Gargle
210144,1,49,94,85,Maximum,Gargle
296715,74,23,54,65,Low,Gargle
206308,35,56,71,32,Maximum,Sizzle
226205,0,11,46,11,High,Gargle
211372,87,31,84,39,Low,Gargle
208930,1,95,88,9,Maximum,Beep
293107,21,26,49,86,Low,Gargle
203768,39,46,7,12,Maximum,Hiss
282447,75,47,18,63,Minimum,Sizzle
228164,44,24,88,93,High,Gargle
231568,43,28,37,92,High,Gargle
223216,83,31,16,51,High,Gargle
233765,53,93,87,78,Low,Tick
259017,19,10,56,99,Maximum,Tick
276195,58,68,13,34,Medium,Sizzle
275783,13,2,26,93,Minimum,Gargle
231726,0,65,2,73,High,Gargle
233329,67,22,64,81,Minimum,Hiss
296781,81,48,79,32,Maximum,Hiss
205943,28,95,94,43,High,Gargle
227578,63,93,31,65,High,Gargle
242427,56,19,43,0,Maximum,Sizzle
263292,29,98,63,36,Low,Tick
229458,80,40,20,100,Low,Gargle
218444,26,22,57,2,Minimum,Rumble
252890,57,22,21,17,Maximum,Beep
236239,61,9,8,17,High,Gargle
231645,82,60,2,47,High,Gargle
262250,51,86,17,16,Maximum,Rumble
277157,80,59,4,71,Low,Tick
288108,24,27,52,7,Maximum,Rumble
200229,18,4,44,87,High,Gargle
250791,67,63,17,0,Maximum,Sizzle
256751,70,54,13,6,High,Gargle
276683,57,2,98,8,Low,Gargle
240255,84,38,61,57,Low,Gargle
274952,33,23,94,8,Medium,Tick
265908,54,4,3,77,High,Gargle
290525,67,23,15,49,Maximum,Sizzle
223268,64,91,93,49,Low,Tick
295675,70,54,64,18,Maximum,Sizzle
205275,100,22,13,74,Medium,Beep
261059,76,40,63,24,Minimum,Sizzle
236798,53,75,78,73,High,Gargle
272797,99,84,83,3,Low,Tick
218475,50,62,69,38,Minimum,Hiss
282164,78,30,0,22,Minimum,Sizzle
282619,52,96,56,51,Medium,Rumble
295414,82,13,44,92,Medium,Sizzle
224382,44,100,20,91,High,Gargle
222902,62,42,63,36,Medium,Sizzle
202500,53,89,3,46,Medium,Rumble
256757,26,69,73,50,Medium,Tick
292854,88,50,77,86,Low,Tick
283296,19,83,78,11,Medium,Rumble
236292,15,78,55,39,Low,Tick
240324,61,14,85,61,Minimum,Hiss
274793,78,3,11,33,Maximum,Hiss
221179,50,72,4,62,Medium,Rumble
210551,33,53,66,28,High,Gargle
229334,29,56,27,95,Minimum,Tick
265897,82,11,87,71,Medium,Hiss
221740,21,40,95,46,Medium,Tick
292048,71,69,53,36,High,Tick
297973,76,36,38,24,Medium,Sizzle
246264,92,8,97,88,Maximum,Sizzle
255876,39,47,23,0,Maximum,Kaboom
207271,99,77,6,44,Medium,Sizzle
268178,97,52,97,80,Minimum,Rumble
292974,55,71,48,74,Maximum,Rumble
275793,45,78,84,56,Maximum,Rumble
276283,21,100,79,30,Low,Tick
226232,0,15,97,19,Medium,Gargle
240623,8,37,43,74,Medium,Gargle
