"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"ALB","Europe","Albania","2020-10-24","18556","306","294","469","4","4","6448","106","102","163","1","1","1.17",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-10-25","18858","302","298","473","4","4","6553","105","103","164","1","1","1.15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-10-26","19157","299","300","477","4","4","6657","104","104","166","1","1","1.13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-10-27","19445","288","299","480","3","4","6757","100","104","167","1","1","1.12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-10-28","19729","284","297","487","7","4","6856","99","103","169","2","1","1.12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-10-29","20040","311","299","493","6","4","6964","108","104","171","2","2","1.11",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-10-30","20315","275","295","499","6","5","7059","96","103","173","2","2","1.12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-10-31","20634","319","297","502","3","5","7170","111","103","174","1","2","1.12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"54.63","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-01","20875","241","288","509","7","5","7254","84","100","177","2","2","1.16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-02","21202","327","292","518","9","6","7367","114","102","180","3","2","1.19",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-03","21523","321","297","527","9","7","7479","112","103","183","3","2","1.23",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-04","21904","381","311","532","5","6","7611","132","108","185","2","2","1.26",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-05","22300","396","323","536","4","6","7749","138","112","186","1","2","1.29",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-06","22721","421","344","543","7","6","7895","146","119","189","2","2","1.31",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-07","23210","489","368","549","6","7","8065","170","128","191","2","2","1.32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-08","23705","495","404","557","8","7","8237","172","140","194","3","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-09","24206","501","429","559","2","6","8411","174","149","194","1","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-10","24731","525","458","571","12","6","8594","182","159","198","4","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-11","25294","563","484","579","8","7","8789","196","168","201","3","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.93","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-12","25801","507","500","590","11","8","8966","176","174","205","4","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-13","26211","410","499","598","8","8","9108","142","173","208","3","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-14","26701","490","499","605","7","8","9278","170","173","210","2","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-15","27233","532","504","612","7","8","9463","185","175","213","2","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-16","27830","597","518","623","11","9","9671","207","180","216","4","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-17","28432","602","529","631","8","9","9880","209","184","219","3","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-18","29126","694","547","637","6","8","10121","241","190","221","2","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-19","29837","711","577","646","9","8","10368","247","200","224","3","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.74","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-11-20","30623","786","630","657","11","8","10641","273","219","228","4","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"DZA","Africa","Algeria","2019-12-31",\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-01",\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-02",\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-03",\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-04",\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-05",\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-06",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-07",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-08",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-09",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-10",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-11",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-12",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-13",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-14",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-15",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-16",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-17",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-18",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-19",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-20",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-21",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-22",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-23",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-24",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-25",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-26",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-27",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-28",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-29",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-30",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-01-31",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-01",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-02",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-03",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-04",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-05",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-06",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-07",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-08",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-09",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-10",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-11",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-12",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-13",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-14",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-15",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-16",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-17",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-18",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-02-19",\N,"0","0",\N,"0","0",\N,"0","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
