Party,VoterID
Republican ,7205
Democratic,3458
Republican ,18212
Democratic,1496
Democratic,8384
Democratic,14652
Democratic,12315
Republican ,7324
Republican ,5679
Democratic,1377
Democratic,10587
Democratic,18030
Democratic,19314
Republican ,7671
Democratic,12163
Democratic,4471
Democratic,12581
Democratic,1532
Republican ,4583
Republican ,11636
Republican ,1450
Democratic,7071
Republican ,6249
Democratic,446
Democratic,9090
Republican ,14213
Democratic,16090
Republican ,18395
Democratic,6473
Republican ,13316
Republican ,15395
Republican ,790
Democratic,7291
Democratic,18085
Republican ,7908
Democratic,17686
Republican ,12234
Democratic,987
Democratic,9733
Republican ,15703
Democratic,17444
Democratic,2998
Democratic,10851
Republican ,12583
Republican ,17821
Republican ,6879
Democratic,3914
Republican ,16040
Republican ,16668
Republican ,15383
Democratic,14153
Democratic,19220
Democratic,13947
Republican ,1334
Republican ,12858
Republican ,8720
Democratic,10678
Democratic,9896
Democratic,18455
Democratic,6601
Republican ,6477
Democratic,858
Republican ,4031
Democratic,19079
Democratic,3230
Republican ,1614
Republican ,9571
Republican ,13984
Republican ,16461
Republican ,17358
Democratic,12398
Democratic,15198
Democratic,4877
Republican ,15977
Democratic,15779
Republican ,19786
Democratic,197
Republican ,296
Republican ,18494
Republican ,1860
Republican ,7053
Republican ,16601
Republican ,17227
Democratic,13882
Republican ,15995
Republican ,14065
Democratic,13012
Republican ,19089
Democratic,4008
Democratic,18619
Republican ,10606
Democratic,6027
Republican ,4449
Democratic,19499
Republican ,4163
Democratic,14772
Republican ,12571
Republican ,11902
Republican ,1020
Republican ,6252
Republican ,13931
Republican ,979
Democratic,12172
Republican ,2811
Republican ,988
Democratic,19739
Republican ,9226
Republican ,7900
Democratic,13037
Republican ,13307
Republican ,12562
Republican ,9525
Democratic,1906
Republican ,17417
Republican ,3068
Republican ,8387
Republican ,2135
Republican ,17463
Republican ,14975
Republican ,5600
Democratic,10130
Democratic,11498
Republican ,19623
Republican ,19719
Republican ,9159
Democratic,19024
Republican ,17356
Republican ,7332
Republican ,14261
Republican ,12904
Democratic,1793
Republican ,15071
Democratic,13127
Republican ,2578
Republican ,13166
Republican ,15883
Republican ,9332
Republican ,3014
Republican ,10712
Republican ,8873
Democratic,6885
Republican ,15890
Republican ,16439
Republican ,12082
Democratic,336
Democratic,4188
Democratic,15375
Democratic,14799
Republican ,7653
Democratic,18420
Republican ,13485
Democratic,7698
Democratic,15763
Republican ,1537
Democratic,10685
Republican ,3359
Republican ,19693
Democratic,5776
Democratic,854
Democratic,14769
Republican ,2435
Democratic,19696
Republican ,14741
Democratic,14376
Republican ,16412
Democratic,19330
Republican ,1646
Republican ,14584
Republican ,8346
Republican ,6104
Republican ,1277
Republican ,8276
Republican ,14538
Democratic,11353
Republican ,8373
Democratic,12705
Democratic,3741
Republican ,17130
Republican ,1795
Democratic,11078
Democratic,2192
Republican ,14180
Republican ,8090
Republican ,15841
Democratic,4452
Democratic,5985
Republican ,7219
Democratic,3601
Republican ,7263
Democratic,2665
Democratic,5266
Republican ,11248
Republican ,9011
Democratic,1143
Democratic,10567
Republican ,6428
Democratic,2041
Democratic,8017
Republican ,15394
Republican ,36
Democratic,19441
Democratic,12310
Republican ,14722
Republican ,8151
Republican ,1198
Republican ,15242
Republican ,8997
Democratic,17797
Republican ,20
Democratic,6968
Democratic,2495
Republican ,1164
Democratic,14047
Republican ,7320
Republican ,5205
Democratic,5753
Republican ,18734
Democratic,15649
Republican ,19488
Democratic,18849
Republican ,8702
Democratic,599
Republican ,9251
Republican ,19779
Republican ,9536
Democratic,3474
Republican ,7426
Democratic,16484
Republican ,9573
Democratic,2937
Republican ,18561
Democratic,1948
Democratic,1985
Republican ,17058
Republican ,16897
Democratic,5795
Democratic,3469
Republican ,12968
Republican ,8415
Republican ,15981
Republican ,16867
Republican ,8430
Democratic,8242
Republican ,12280
Republican ,19926
Democratic,4321
Democratic,12988
Republican ,12295
Democratic,1017
Republican ,12598
Democratic,6896
Democratic,8561
Republican ,5620
Republican ,6112
Democratic,19704
Democratic,13868
Democratic,15599
Republican ,4900
Republican ,19261
Democratic,17802
Democratic,2079
Republican ,11177
Republican ,7410
Republican ,1625
Republican ,13654
Democratic,30
Democratic,2394
Democratic,8990
Democratic,3755
Republican ,2921
Republican ,1998
Democratic,19346
Republican ,19720
Democratic,19226
Democratic,1924
Republican ,11810
Democratic,134
Democratic,17861
Democratic,6627
Republican ,4322
Republican ,2679
Democratic,14667
Republican ,385
Democratic,13180
Republican ,17392
Democratic,450
Democratic,19413
Republican ,15186
Republican ,5070
Democratic,10299
Democratic,6401
Democratic,2212
Republican ,13238
Republican ,15261
Republican ,19853
Republican ,16421
Democratic,19455
Democratic,11278
Democratic,14534
Republican ,12352
Republican ,3386
Republican ,15546
Democratic,1516
Republican ,19397
Republican ,12235
Republican ,4713
Republican ,4376
Republican ,8344
Democratic,4677
Republican ,10918
Republican ,3076
Democratic,13044
Democratic,14995
Republican ,18723
Republican ,8642
Democratic,9091
Republican ,8748
Republican ,12182
Democratic,7966
Republican ,18951
Democratic,11920
Republican ,11477
Democratic,13517
Republican ,12694
Republican ,6526
Republican ,14990
Democratic,1441
Republican ,14233
Republican ,948
Republican ,6695
Republican ,4079
Republican ,16606
Republican ,9427
Democratic,5112
Republican ,19868
Democratic,16981
Democratic,5766
Republican ,1781
Republican ,5420
Republican ,15128
Democratic,3643
Democratic,3555
Democratic,14554
Democratic,11439
Republican ,9143
Democratic,1887
Republican ,12176
Republican ,16374
Republican ,17004
Democratic,1649
Republican ,3767
Republican ,10253
Republican ,4769
Democratic,14937
Republican ,7894
Democratic,19940
Democratic,19749
Democratic,18259
Republican ,7954
Republican ,5511
Republican ,16396
Democratic,9800
Republican ,12393
Republican ,10413
Republican ,14601
Democratic,6529
Democratic,8749
Republican ,7132
Democratic,14427
Republican ,2266
Democratic,8461
Democratic,12322
Republican ,5922
Democratic,4138
Republican ,7153
Republican ,9234
Democratic,7893
Democratic,10813
Democratic,15119
Republican ,17508
Republican ,11277
Democratic,19380
Republican ,12659
Republican ,1271
Democratic,11591
Republican ,8043
Republican ,17002
Republican ,7974
Democratic,7929
Republican ,17364
Republican ,7709
Republican ,1715
Republican ,17946
Democratic,18450
Republican ,392
Republican ,1755
Democratic,18673
Democratic,12303
Democratic,1782
Democratic,2707
Democratic,3706
Republican ,15647
Republican ,6313
Republican ,18169
Republican ,3063
Democratic,13023
Democratic,2782
Democratic,18659
Republican ,2715
Democratic,18543
Democratic,2493
Democratic,10421
Democratic,3986
Republican ,7686
Democratic,6382
Republican ,17008
Republican ,14536
Republican ,9917
Republican ,589
Democratic,12274
Republican ,15370
Democratic,8961
Democratic,12941
Democratic,2627
Republican ,5893
Democratic,1870
Democratic,3444
Republican ,8692
Republican ,14341
Democratic,8243
Democratic,13917
Republican ,1740
Democratic,5401
Republican ,6269
Republican ,2208
Republican ,14539
Democratic,2583
Republican ,17683
Republican ,8348
Democratic,9271
Republican ,6359
Democratic,19963
Republican ,8913
Republican ,10427
Democratic,10646
Democratic,6700
Democratic,18482
Republican ,4551
Republican ,2533
Republican ,7795
Republican ,6644
Democratic,14838
Republican ,6616
Republican ,2247
Republican ,18262
Democratic,320
Republican ,17520
Democratic,2780
Democratic,18309
Republican ,8989
Democratic,14514
Republican ,11015
Republican ,10342
Republican ,14833
Republican ,8108
Democratic,10739
Democratic,14670
Republican ,18827
Republican ,349
Republican ,3114
Republican ,16052
Republican ,5745
Republican ,1772
Republican ,11910
Democratic,14940
Republican ,15519
Republican ,8755
Democratic,7349
Democratic,17739
Democratic,1108
Democratic,7624
Republican ,2012
Republican ,17459
Republican ,6883
Democratic,11224
Democratic,14360
Democratic,6202
Republican ,6625
Republican ,8693
Republican ,9222
Democratic,12620
Republican ,16036
Republican ,4519
Democratic,7522
Republican ,8162
Democratic,7186
Republican ,12164
Republican ,6083
Republican ,5867
Republican ,7959
Republican ,16645
Republican ,8135
Republican ,8202
Democratic,2929
Republican ,2325
Republican ,9862
Democratic,14363
Republican ,3450
Democratic,3540
Republican ,15416
Republican ,15350
Republican ,2521
Democratic,7603
Republican ,5516
Republican ,14142
Democratic,8797
Democratic,208
Republican ,8704
Republican ,11693
Republican ,9449
Republican ,7936
Republican ,14462
Democratic,16275
Democratic,2688
Democratic,2853
Republican ,19736
Republican ,5815
Republican ,9463
Democratic,3046
Republican ,13682
Republican ,18610
Democratic,2221
Republican ,19705
Democratic,3237
Republican ,9611
Republican ,5271
Republican ,14053
Democratic,16890
Democratic,12276
Democratic,18199
Democratic,2248
Democratic,7683
Republican ,8757
Republican ,15831
Republican ,17829
Democratic,11563
Democratic,11510
Democratic,1332
Democratic,15004
Republican ,10209
Republican ,8597
Republican ,7034
Democratic,11847
Republican ,1696
Democratic,10334
Democratic,6339
Democratic,15352
Republican ,15842
Republican ,19675
Republican ,2118
Democratic,7289
Democratic,15848
Democratic,18832
Republican ,3496
Democratic,12087
Republican ,455
Democratic,6683
Democratic,956
Republican ,10265
Democratic,8254
Republican ,11146
Republican ,9055
Republican ,9922
Republican ,15514
Democratic,3894
Democratic,10795
Republican ,15161
Democratic,6506
Democratic,6415
Democratic,7395
Republican ,18754
Republican ,3452
Republican ,16451
Republican ,15169
Republican ,12777
Democratic,9281
Democratic,8686
Republican ,15628
Democratic,11711
Republican ,468
Republican ,11857
Republican ,3542
Republican ,16175
Democratic,17279
Republican ,14054
Democratic,818
Republican ,15282
Republican ,16025
Republican ,12233
Republican ,12364
Republican ,19219
Republican ,6470
Democratic,1564
Republican ,16159
Republican ,422
Democratic,18522
Democratic,16903
Republican ,3098
Democratic,9710
Republican ,19628
Republican ,7858
Republican ,2369
Republican ,13005
Republican ,18850
Republican ,14744
Republican ,7561
Republican ,11550
Republican ,13096
Democratic,5527
Republican ,13233
Democratic,6522
Republican ,10322
Democratic,5416
Democratic,3344
Republican ,18071
Democratic,18253
Republican ,4736
Democratic,19825
Republican ,5143
Republican ,10219
Republican ,17522
Democratic,7326
Republican ,5261
Democratic,4988
Republican ,19875
Republican ,4287
Republican ,8844
Republican ,9198
Republican ,2099
Republican ,4275
Republican ,9320
Democratic,10472
Republican ,17639
Republican ,12545
Democratic,5836
Democratic,19784
Republican ,15194
Republican ,17245
Republican ,13113
Democratic,2672
Democratic,7388
Democratic,19808
Democratic,9558
Democratic,11194
Republican ,1557
Republican ,13790
Democratic,9598
Republican ,6944
Republican ,612
Republican ,16463
Democratic,9565
Republican ,11063
Democratic,19128
Democratic,1495
Democratic,5356
Republican ,11458
Democratic,10593
Republican ,18112
Republican ,19618
Republican ,10901
Republican ,2289
Democratic,13632
Republican ,19851
Democratic,7081
Democratic,2535
Republican ,856
Republican ,19006
Democratic,13093
Democratic,1073
Republican ,16307
Republican ,10947
Republican ,2526
Republican ,1466
Democratic,4204
Republican ,1648
Republican ,13402
Republican ,17642
Republican ,1531
Republican ,19569
Republican ,1828
Republican ,12729
Democratic,1008
Democratic,13820
Republican ,14512
Republican ,10210
Republican ,19555
Democratic,6949
Republican ,7446
Democratic,19776
Republican ,550
Republican ,994
Republican ,10751
Republican ,16570
Democratic,15103
Republican ,19985
Republican ,923
Republican ,4943
Democratic,14659
Republican ,8722
Republican ,1761
Democratic,12400
Republican ,9767
Republican ,17722
Republican ,18500
Democratic,2127
Democratic,5412
Republican ,9745
Democratic,19332
Democratic,74
Republican ,17603
Democratic,16376
Democratic,12811
Democratic,733
Republican ,19183
Republican ,7726
Democratic,952
Republican ,15196
Republican ,17733
Republican ,9556
Democratic,19998
Republican ,10965
Democratic,12514
Republican ,6487
Democratic,603
Republican ,7247
Democratic,16640
Republican ,3204
Republican ,4037
Democratic,3055
Democratic,2977
Democratic,8969
Republican ,6362
Republican ,2016
Republican ,2794
Democratic,17999
Democratic,16692
Republican ,11046
Republican ,15368
Republican ,8850
Republican ,6967
Republican ,16219
Democratic,11592
Democratic,1126
Democratic,17337
Republican ,16038
Republican ,6975
Republican ,1912
Republican ,11392
Republican ,7413
Republican ,19730
Democratic,3733
Democratic,5902
Republican ,15922
Democratic,4200
Democratic,3025
Republican ,1361
Republican ,11913
Republican ,13563
Republican ,13549
Republican ,15976
Republican ,5473
Republican ,17702
Republican ,12993
Democratic,5816
Republican ,12857
Democratic,18591
Democratic,12932
Republican ,8039
Republican ,4324
Democratic,3889
Democratic,2128
Democratic,791
Republican ,18132
Republican ,18744
Republican ,12568
Democratic,7852
Republican ,6853
Democratic,3428
Republican ,6654
Republican ,10453
Democratic,10045
Democratic,9000
Republican ,12050
Republican ,18131
Democratic,15941
Democratic,1089
Republican ,15434
Republican ,19416
Republican ,5670
Democratic,17757
Democratic,17455
Democratic,10995
Democratic,2184
Republican ,12432
Republican ,9124
Democratic,18425
Democratic,4528
Republican ,12151
Republican ,9873
Republican ,2631
Republican ,13642
Democratic,7980
Democratic,14785
Republican ,15741
Republican ,855
Democratic,15671
Republican ,4331
Republican ,12528
Republican ,18266
Democratic,4422
Republican ,18765
Republican ,18597
Republican ,7507
Republican ,4537
Republican ,6537
Republican ,3517
Democratic,11899
Republican ,11263
Democratic,9747
Democratic,11383
Republican ,657
Democratic,16186
Republican ,9493
Democratic,19475
Republican ,11709
Republican ,3568
Democratic,171
Democratic,17120
Democratic,8574
Republican ,375
Republican ,9905
Democratic,10494
Democratic,19252
Republican ,2936
Democratic,8233
Republican ,2304
Republican ,3071
Democratic,16358
Democratic,13520
Republican ,8914
Republican ,19733
Republican ,6996
Republican ,844
Republican ,5175
Republican ,19378
Democratic,941
Democratic,249
Republican ,4290
Republican ,15355
Democratic,10708
Democratic,5762
Republican ,5700
Republican ,4515
Republican ,7438
Republican ,4318
Democratic,1634
Republican ,16727
Republican ,18991
Republican ,16530
Republican ,13623
Republican ,3295
Democratic,11453
Republican ,2494
Republican ,12226
Republican ,1323
Republican ,2345
Democratic,16643
Republican ,13352
Democratic,10659
Democratic,5640
Republican ,15818
Democratic,608
Republican ,13104
Democratic,13118
Republican ,10355
Democratic,11229
Republican ,7013
Democratic,4680
Republican ,6762
Republican ,9073
Democratic,4246
Democratic,19768
Republican ,7559
Democratic,14938
Democratic,10866
Democratic,18549
Democratic,907
Republican ,16168
Republican ,13173
Republican ,14403
Republican ,1700
Democratic,6383
Republican ,11654
Republican ,16629
Democratic,14393
Republican ,4530
Democratic,8008
Democratic,11522
Republican ,14382
Republican ,13993
Democratic,14482
Democratic,62
Democratic,3617
Democratic,3881
Democratic,19241
Republican ,2999
Republican ,3485
Democratic,16015
Republican ,17194
Democratic,8081
Republican ,17092
Republican ,9590
Republican ,13231
Republican ,13505
Democratic,8816
Democratic,4431
Republican ,2052
Democratic,9706
Republican ,19882
Republican ,11420
Republican ,11016
Republican ,14869
Republican ,10220
Republican ,306
Democratic,2548
Democratic,13280
Republican ,7496
Democratic,2348
Republican ,15509
Republican ,4797
Republican ,3966
Democratic,695
Republican ,285
Republican ,2968
Republican ,18703
Democratic,12564
Democratic,5033
Republican ,18193
Republican ,17737
Democratic,224
Democratic,8964
Democratic,2637
Republican ,19001
Democratic,7917
Republican ,16313
Republican ,17952
Democratic,5047
Republican ,16634
Democratic,1719
Republican ,3913
Democratic,17497
Democratic,1363
Republican ,2237
Democratic,6450
Democratic,3008
Democratic,14643
Democratic,2534
Republican ,9428
Democratic,8819
Republican ,6904
Democratic,14444
Republican ,13426
Republican ,544
Democratic,5736
Democratic,6117
Republican ,19984
Democratic,263
Republican ,3382
Democratic,2563
Democratic,11883
Republican ,4412
Democratic,10750
Republican ,6706
Democratic,10638
Democratic,15913
Republican ,11030
Democratic,4787
Democratic,11206
Republican ,2464
Republican ,11707
Democratic,13438
Republican ,8285
Republican ,11112
Republican ,18518
Republican ,6773
Democratic,3964
Democratic,12569
Democratic,14331
Democratic,11729
Democratic,1626
Republican ,8216
Democratic,12881
Democratic,17512
Democratic,11301
Democratic,19909
Republican ,14192
Republican ,3040
Republican ,10615
Republican ,10620
Republican ,605
Republican ,9531
Republican ,4681
Republican ,16828
Democratic,3632
Democratic,1475
Republican ,6660
Democratic,1893
Democratic,7713
Democratic,16497
Republican ,5592
Democratic,1702
Republican ,11907
Republican ,1847
Republican ,9164
Democratic,7227
Republican ,5052
Republican ,5732
Democratic,1130
Democratic,13933
Republican ,13662
Republican ,13356
Republican ,7896
Republican ,5067
Republican ,3240
Republican ,18165
Democratic,14605
Democratic,2783
Democratic,4925
Republican ,1028
Republican ,3398
Republican ,5817
Republican ,1307
Democratic,17617
Democratic,1147
Democratic,8338
Republican ,11255
Republican ,12863
Democratic,15440
Democratic,2745
Republican ,9063
Democratic,19170
Republican ,12384
Republican ,6507
Republican ,5623
Republican ,5430
Democratic,11873
Democratic,15270
Republican ,17930
Republican ,1480
Democratic,15811
Republican ,19385
Republican ,5254
Democratic,13598
Democratic,10848
Republican ,11186
Republican ,6969
Republican ,9838
Republican ,4278
Democratic,15781
Democratic,4864
Republican ,12399
Democratic,9335
Republican ,11114
Republican ,7183
Republican ,19906
Democratic,6196
Democratic,16027
Republican ,5303
Democratic,10459
Democratic,6479
Democratic,19228
Democratic,5939
Republican ,11059
Republican ,12200
Republican ,6280
Democratic,7051
Republican ,1339
Democratic,11772
Republican ,4093
Democratic,17795
Democratic,1371
Democratic,7790
Republican ,8056
Democratic,8185
Democratic,8429
Republican ,3770
Democratic,8258
Republican ,13357
Republican ,17760
Republican ,2119
Republican ,7089
Democratic,14446
Democratic,17804
Democratic,4289
Democratic,9916
Democratic,1476
Democratic,6308
Republican ,8191
Democratic,11583
Democratic,19207
Republican ,2648
Democratic,16103
Democratic,7296
Democratic,1930
Democratic,3760
Republican ,16723
Democratic,18606
Democratic,7043
Republican ,19334
Republican ,6179
Republican ,6585
Democratic,17553
Republican ,462
Republican ,19747
Democratic,11844
Democratic,17406
Democratic,10397
Republican ,6259
Republican ,10248
Democratic,1666
Democratic,19227
Democratic,3203
Democratic,14997
Republican ,12156
Democratic,13182
Democratic,14101
Democratic,7180
Democratic,376
Democratic,13082
Democratic,18121
Democratic,903
Democratic,7382
Democratic,12439
Republican ,10186
Democratic,4978
Republican ,13806
Democratic,6031
Republican ,19732
Republican ,13339
Republican ,2125
Democratic,15029
Republican ,2391
Republican ,287
Democratic,5844
Democratic,10673
Republican ,2522
Republican ,4929
Democratic,13195
Republican ,1931
Democratic,9305
Democratic,407
Republican ,15361
Republican ,18746
Republican ,729
Republican ,5857
Democratic,6070
Republican ,6281
Republican ,13313
Democratic,14852
Republican ,6092
Republican ,17473
Democratic,12819
Republican ,12512
Democratic,128
Democratic,11665
Republican ,12112
Democratic,12723
Republican ,18682
Republican ,5312
Republican ,12224
Democratic,12591
Democratic,5160
Republican ,18714
Democratic,13677
Republican ,5468
Republican ,15217
Democratic,17166
Republican ,3499
Republican ,9243
Republican ,12721
Democratic,14978
Democratic,6986
Republican ,15062
Republican ,1139
Democratic,7804
Democratic,8635
Republican ,1212
Republican ,11656
Democratic,10843
Republican ,2577
Democratic,11572
Republican ,2231
Democratic,2249
Democratic,3749
Republican ,18838
Republican ,7648
Republican ,16559
Republican ,1529
Republican ,6750
Democratic,97
Republican ,1190
Democratic,8586
Republican ,4426
Republican ,17381
Democratic,19016
Republican ,1175
Republican ,12223
Republican ,16146
Republican ,1467
Democratic,6549
Democratic,14009
Democratic,18272
Democratic,15082
Republican ,3415
Democratic,2834
Republican ,18680
Republican ,3140
Democratic,12727
Republican ,9976
Democratic,724
Democratic,852
Democratic,11871
Republican ,11715
Republican ,8885
Republican ,2647
Republican ,10759
Republican ,1342
Republican ,2840
Republican ,9597
Republican ,16718
Democratic,849
Republican ,7026
Democratic,10089
Democratic,13771
Republican ,14255
Democratic,1485
Republican ,19829
Democratic,13278
Democratic,4005
Democratic,19927
Republican ,16558
Democratic,19542
Democratic,6543
Republican ,4179
Republican ,16173
Democratic,14928
Republican ,4849
Republican ,8241
Republican ,13976
Democratic,7554
Republican ,4190
Democratic,19033
Republican ,348
Democratic,19379
Republican ,13463
Democratic,18688
Republican ,8385
Democratic,2889
Democratic,1812
Republican ,7124
Democratic,1155
Republican ,5462
Democratic,19915
Republican ,16031
Democratic,5065
Republican ,7532
Republican ,17139
Republican ,13752
Republican ,13684
Republican ,9656
Democratic,18752
Democratic,16132
Republican ,10979
Republican ,13378
Democratic,9149
Republican ,14737
Democratic,4944
Republican ,575
Republican ,13802
Democratic,6528
Democratic,7605
Republican ,14672
Republican ,10764
Republican ,15238
Democratic,7746
Republican ,15258
Republican ,14141
Republican ,6993
Republican ,14831
Democratic,7753
Republican ,15494
Democratic,7743
Republican ,2147
Democratic,4509
Republican ,8974
Republican ,17980
Republican ,16352
Democratic,3847
Republican ,19340
Democratic,6299
Democratic,3085
Republican ,1312
Republican ,4151
Democratic,4415
Democratic,19274
Democratic,2970
Republican ,3173
Democratic,10877
Democratic,9792
Republican ,8919
Republican ,5010
Democratic,10214
Democratic,14646
Republican ,16754
Democratic,873
Democratic,13835
Democratic,15083
Republican ,5637
Democratic,15285
Republican ,19680
Republican ,17981
Republican ,7342
Republican ,18484
Republican ,19326
Democratic,2926
Republican ,3781
Republican ,1954
Democratic,2546
Republican ,17652
Republican ,10309
Democratic,8881
Democratic,16808
Democratic,16571
Democratic,13006
Republican ,10104
Republican ,737
Republican ,16491
Republican ,6296
Republican ,16698
Republican ,19764
Democratic,1006
Republican ,14058
Republican ,18737
Republican ,500
Republican ,15430
Republican ,15996
Democratic,18053
Republican ,12908
Republican ,1674
Democratic,5015
Republican ,12578
Democratic,832
Republican ,14532
Democratic,12488
Republican ,5944
Republican ,11259
Democratic,13991
Democratic,17182
Republican ,1010
Republican ,1823
Democratic,12849
Democratic,10315
Republican ,19651
Democratic,1000
Republican ,9104
Democratic,13303
Democratic,5191
Democratic,16547
Republican ,14872
Republican ,4195
Republican ,9546
Republican ,6741
Republican ,14777
Democratic,13343
Democratic,10544
Democratic,16450
Democratic,10951
Democratic,3270
Republican ,14239
Democratic,19751
Democratic,1366
Republican ,4529
Republican ,3069
Democratic,10354
Republican ,1484
Democratic,7600
Republican ,10323
Democratic,6713
Democratic,4679
Republican ,2083
Republican ,11657
Democratic,6560
Democratic,5781
Republican ,6942
Democratic,2084
Republican ,16008
Republican ,2218
Republican ,10731
Republican ,9843
Republican ,6938
Democratic,6369
Republican ,16681
Republican ,3863
Democratic,16717
Republican ,14594
Republican ,8088
Republican ,15081
Democratic,11699
Democratic,7806
Republican ,6130
Democratic,10502
Republican ,6295
Republican ,12113
Democratic,8480
Republican ,6421
Republican ,1185
Democratic,3347
Republican ,6305
Democratic,11801
Democratic,1451
Republican ,10280
Republican ,3030
Republican ,7889
Democratic,5645
Democratic,9009
Democratic,6860
Republican ,11526
Democratic,5232
Republican ,2423
Democratic,12302
Republican ,16377
Democratic,6109
Democratic,13943
Republican ,19060
Republican ,6256
Democratic,6679
Democratic,17441
Democratic,8066
Democratic,5660
Republican ,15428
Republican ,13924
Republican ,13891
Republican ,17342
Republican ,9286
Republican ,7358
Democratic,10996
Republican ,5833
Republican ,15231
Republican ,6138
Republican ,17186
Democratic,18895
Republican ,3306
Republican ,13360
Republican ,4718
Republican ,15714
Democratic,4062
Democratic,8365
Democratic,3821
Republican ,7166
Democratic,5333
Democratic,2025
Republican ,11771
Democratic,18125
Republican ,7680
Democratic,17820
Republican ,11266
Republican ,7458
Democratic,13656
Republican ,13532
Republican ,8356
Republican ,10052
Republican ,9715
Republican ,18130
Democratic,1751
Republican ,17568
Republican ,18911
Democratic,16201
Democratic,9626
Democratic,12304
Republican ,19561
Republican ,4387
Republican ,10216
Republican ,11386
Republican ,13941
Republican ,7612
Democratic,3625
Democratic,5997
Democratic,7432
Democratic,2557
Republican ,8970
Republican ,19126
Democratic,5787
Republican ,16665
Republican ,19866
Democratic,11163
Republican ,18221
Republican ,8700
Democratic,3720
Democratic,17329
Democratic,17493
Republican ,4770
Republican ,18183
Republican ,4292
Republican ,13747
Republican ,19532
Democratic,4073
Democratic,4855
Democratic,5445
Democratic,18745
Republican ,18793
Democratic,14120
Republican ,2327
Democratic,3569
Republican ,15795
Republican ,16235
Democratic,5971
Republican ,782
Democratic,14020
Democratic,2015
Republican ,16469
Democratic,7585
Democratic,19597
Democratic,8159
Democratic,1601
Republican ,19209
Democratic,15929
Democratic,10601
Democratic,3984
Democratic,19341
Republican ,19288
Democratic,6478
Republican ,5373
Republican ,3477
Republican ,9719
Republican ,18012
Republican ,18140
Republican ,5435
Republican ,17023
Republican ,1679
Democratic,2758
Republican ,11564
Democratic,17495
Democratic,4026
Republican ,7144
Republican ,6722
Democratic,11977
Republican ,11860
Democratic,15144
Democratic,11141
Republican ,2829
Republican ,8423
Republican ,19172
Democratic,9084
Republican ,16898
Democratic,7204
Democratic,15648
Democratic,10920
Democratic,16944
Democratic,5242
Democratic,1472
Democratic,1622
Democratic,17046
Democratic,18546
Democratic,16908
Republican ,9751
Republican ,11003
Democratic,12816
Democratic,3372
Republican ,19848
Republican ,8911
Republican ,10349
Republican ,6074
Democratic,9355
Democratic,10991
Republican ,17898
Republican ,13250
Democratic,1990
Republican ,12837
Republican ,7949
Republican ,18174
Republican ,4694
Democratic,9941
Republican ,7606
Democratic,1927
Republican ,14779
Republican ,19301
Republican ,3782
Democratic,9261
Republican ,17467
Republican ,5243
Republican ,19933
Republican ,17826
Democratic,18315
Republican ,18440
Democratic,16252
Democratic,17703
Republican ,13544
Republican ,16255
Republican ,18971
Republican ,4548
Republican ,4808
Democratic,7744
Democratic,962
Democratic,17523
Democratic,17165
Republican ,7390
Democratic,1642
Democratic,15417
Democratic,14371
Republican ,7109
Republican ,12991
Democratic,10149
Democratic,7812
Republican ,19453
Republican ,5332
Democratic,2150
Democratic,19510
Democratic,18921
Republican ,4239
Democratic,10360
Republican ,981
Democratic,19862
Democratic,3675
Democratic,5409
Republican ,1055
Democratic,15854
Democratic,3028
Republican ,6631
Republican ,10203
Democratic,13803
Republican ,2524
Republican ,1405
Democratic,18180
Republican ,15764
Democratic,9640
Republican ,1843
Democratic,18985
Republican ,14375
Republican ,15237
Democratic,12888
Republican ,3538
Republican ,8588
Republican ,8809
Democratic,7381
Democratic,11275
Republican ,11470
Democratic,2455
Republican ,19296
Democratic,19484
Democratic,6460
Republican ,13493
Republican ,17097
Democratic,3360
Republican ,7716
Republican ,2297
Republican ,4897
Democratic,13375
Republican ,9708
Democratic,9652
Republican ,16790
Democratic,6489
Republican ,5764
Democratic,17775
Republican ,15192
Republican ,18955
Republican ,12248
Republican ,12509
Republican ,1859
Republican ,15463
Democratic,10198
Republican ,3148
Republican ,7868
Democratic,13660
Democratic,319
Republican ,9290
Democratic,18560
Democratic,2943
Democratic,19627
Democratic,14763
Republican ,9302
Republican ,1633
Democratic,2157
Republican ,8681
Republican ,8568
Republican ,9188
Republican ,2585
Democratic,14648
Republican ,9646
Democratic,3221
Democratic,9957
Democratic,14825
Democratic,16217
Republican ,3899
Republican ,16115
Democratic,9816
Democratic,9411
Democratic,6871
Democratic,2043
Democratic,12627
Democratic,6719
Republican ,4692
Democratic,13298
Republican ,6621
Democratic,10099
Republican ,17970
Republican ,14782
Democratic,9793
Republican ,2453
Democratic,19664
Democratic,7659
Democratic,2791
Republican ,3969
Democratic,15288
Republican ,2094
Democratic,13481
Republican ,18977
Democratic,18077
Democratic,6542
Republican ,2202
Republican ,5520
Republican ,19856
Republican ,4871
Democratic,405
Democratic,12549
Democratic,10922
Republican ,10691
Republican ,4822
Republican ,9973
Democratic,13123
Democratic,13524
Democratic,9414
Democratic,255
Democratic,176
Republican ,14506
Democratic,3465
Republican ,10419
Republican ,14304
Republican ,3272
Democratic,4186
Democratic,13577
Republican ,19670
Republican ,172
Democratic,8274
Democratic,16476
Democratic,9157
Republican ,19262
Republican ,14807
Democratic,15145
Republican ,1744
