AGE,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE
34,Bachelors,13,Prof-specialty,0,0,Cuba
34,HS-grad,9,Adm-clerical,0,0,United-States
34,Some-college,10,Tech-support,3103,0,United-States
34,Some-college,10,Craft-repair,0,0,United-States
34,HS-grad,9,Machine-op-inspct,0,2001,United-States
34,Assoc-acdm,12,Prof-specialty,0,0,United-States
34,HS-grad,9,Other-service,0,0,United-States
34,HS-grad,9,Other-service,0,0,United-States
34,HS-grad,9,Machine-op-inspct,0,0,United-States
34,Some-college,10,Other-service,272978,0,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,Assoc-acdm,12,Sales,0,0,United-States
34,Some-college,10,Adm-clerical,0,0,United-States
34,HS-grad,9,Transport-moving,0,1980,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,1st-4th,2,Other-service,0,0,Guatemala
34,HS-grad,9,Craft-repair,247806,0,United-States
34,Bachelors,13,Farming-fishing,0,0,United-States
34,HS-grad,9,Sales,0,0,United-States
34,Bachelors,13,Sales,0,1977,United-States
34,Masters,14,Sales,0,0,United-States
34,HS-grad,9,Handlers-cleaners,0,0,United-States
34,HS-grad,9,Sales,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,Assoc-voc,11,Adm-clerical,0,0,United-States
34,HS-grad,9,Adm-clerical,0,0,United-States
34,HS-grad,9,Adm-clerical,0,0,United-States
34,Some-college,10,Craft-repair,0,0,United-States
34,HS-grad,9,Adm-clerical,0,0,United-States
34,HS-grad,9,Other-service,0,0,United-States
34,Assoc-voc,11,Exec-managerial,0,0,United-States
34,HS-grad,9,Other-service,0,0,United-States
34,Masters,14,Prof-specialty,0,0,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,Bachelors,13,Exec-managerial,0,0,United-States
34,HS-grad,9,Adm-clerical,216991,0,United-States
34,12th,8,?,0,0,United-States
34,Some-college,10,Exec-managerial,0,0,United-States
34,Some-college,10,Machine-op-inspct,0,0,United-States
34,HS-grad,9,Other-service,0,0,?
34,Some-college,10,Sales,0,0,United-States
34,Assoc-voc,11,Prof-specialty,0,0,Germany
34,HS-grad,9,Adm-clerical,0,0,United-States
34,Some-college,10,Machine-op-inspct,7298,0,United-States
34,Assoc-voc,11,Adm-clerical,3908,0,United-States
34,Some-college,10,Sales,0,0,United-States
34,HS-grad,9,Handlers-cleaners,0,0,United-States
34,HS-grad,9,Handlers-cleaners,0,0,United-States
34,Assoc-acdm,12,Craft-repair,0,0,United-States
34,7th-8th,4,Handlers-cleaners,0,0,United-States
34,Masters,14,Exec-managerial,0,0,United-States
34,Doctorate,16,Prof-specialty,0,0,Germany
34,Some-college,10,Craft-repair,0,0,United-States
34,Assoc-voc,11,Craft-repair,0,0,England
34,HS-grad,9,Craft-repair,0,0,United-States
34,Some-college,10,Craft-repair,0,0,United-States
34,Bachelors,13,Exec-managerial,0,0,United-States
34,1st-4th,2,Craft-repair,0,0,Mexico
34,Some-college,10,Adm-clerical,233020,0,Philippines
34,HS-grad,9,Craft-repair,0,0,United-States
34,11th,7,Craft-repair,0,0,United-States
34,10th,6,Other-service,0,0,United-States
34,HS-grad,9,Farming-fishing,4508,0,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,HS-grad,9,Sales,0,1590,United-States
34,HS-grad,9,Machine-op-inspct,0,0,United-States
34,HS-grad,9,Other-service,0,0,United-States
34,Bachelors,13,Prof-specialty,0,12802,United-States
34,Bachelors,13,Sales,0,11186,United-States
34,Prof-school,15,Prof-specialty,0,10020,United-States
34,Prof-school,15,Exec-managerial,0,0,United-States
34,Bachelors,13,?,0,0,United-States
34,HS-grad,9,Sales,0,0,United-States
34,Some-college,10,Tech-support,0,0,United-States
34,Masters,14,Prof-specialty,0,0,United-States
34,HS-grad,9,Exec-managerial,0,0,United-States
34,Assoc-acdm,12,Sales,0,0,United-States
34,Some-college,10,Handlers-cleaners,0,0,United-States
34,Some-college,10,Prof-specialty,7298,0,United-States
34,Masters,14,Exec-managerial,0,0,United-States
34,Doctorate,16,Prof-specialty,0,0,Canada
34,Some-college,10,Craft-repair,0,0,United-States
34,Assoc-acdm,12,Adm-clerical,0,0,United-States
34,Some-college,10,Exec-managerial,202127,0,Jamaica
34,HS-grad,9,Exec-managerial,0,0,United-States
34,Some-college,10,Exec-managerial,0,1485,United-States
34,HS-grad,9,Prof-specialty,0,0,United-States
34,Bachelors,13,Other-service,0,2001,United-States
34,HS-grad,9,?,0,0,United-States
34,Some-college,10,Prof-specialty,0,0,United-States
34,HS-grad,9,Exec-managerial,0,2002,United-States
34,HS-grad,9,Adm-clerical,0,0,United-States
34,Bachelors,13,Prof-specialty,0,10446,United-States
34,Bachelors,13,Sales,0,2824,United-States
34,HS-grad,9,Adm-clerical,0,0,United-States
34,10th,6,Craft-repair,0,0,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,Assoc-voc,11,Protective-serv,0,0,United-States
34,Prof-school,15,Prof-specialty,225157,0,United-States
34,Bachelors,13,Exec-managerial,0,12735,United-States
34,Masters,14,Prof-specialty,0,0,United-States
34,Assoc-voc,11,Craft-repair,7688,0,United-States
34,HS-grad,9,Craft-repair,207824,0,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,Some-college,10,Exec-managerial,7688,0,United-States
34,Preschool,1,Adm-clerical,0,0,United-States
34,Bachelors,13,Transport-moving,0,0,?
34,HS-grad,9,Craft-repair,0,0,United-States
34,Some-college,10,Craft-repair,0,1504,United-States
34,Assoc-voc,11,Sales,297953,0,United-States
34,Assoc-acdm,12,Prof-specialty,0,0,United-States
34,HS-grad,9,Machine-op-inspct,0,0,United-States
34,Bachelors,13,Exec-managerial,280909,0,United-States
34,Assoc-acdm,12,Craft-repair,219198,0,United-States
34,Bachelors,13,Other-service,0,0,El-Salvador
34,Some-college,10,Machine-op-inspct,0,0,United-States
34,Some-college,10,Handlers-cleaners,251965,0,United-States
34,Some-college,10,Craft-repair,210230,0,United-States
34,Some-college,10,Craft-repair,280561,0,United-States
34,Some-college,10,Sales,0,0,United-States
34,Masters,14,Exec-managerial,0,11542,United-States
34,HS-grad,9,Sales,0,0,United-States
34,Some-college,10,Adm-clerical,0,0,United-States
34,HS-grad,9,Sales,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,Some-college,10,Craft-repair,0,1651,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,Assoc-acdm,12,Adm-clerical,0,0,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,Some-college,10,Transport-moving,0,2179,United-States
34,Some-college,10,Sales,0,0,United-States
34,Some-college,10,Exec-managerial,0,0,United-States
34,HS-grad,9,Craft-repair,0,0,Germany
34,Some-college,10,Handlers-cleaners,0,0,?
34,Bachelors,13,Sales,280560,0,United-States
34,Bachelors,13,Exec-managerial,0,0,United-States
34,HS-grad,9,Exec-managerial,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,HS-grad,9,Adm-clerical,0,0,United-States
34,Bachelors,13,Exec-managerial,0,12010,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,Bachelors,13,Protective-serv,0,1902,United-States
34,Some-college,10,Machine-op-inspct,0,0,United-States
34,Some-college,10,Craft-repair,0,0,United-States
34,HS-grad,9,Sales,0,0,United-States
34,Some-college,10,Craft-repair,15024,0,United-States
34,Some-college,10,Craft-repair,0,0,United-States
34,Assoc-voc,11,Tech-support,0,1974,United-States
34,Some-college,10,Craft-repair,0,0,United-States
34,Some-college,10,Adm-clerical,0,0,?
34,Bachelors,13,Other-service,0,0,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,Bachelors,13,Sales,0,0,United-States
34,Masters,14,Machine-op-inspct,0,1848,United-States
34,Assoc-voc,11,Other-service,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,Bachelors,13,Sales,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,Mexico
34,Some-college,10,?,245187,0,United-States
34,7th-8th,4,Transport-moving,0,0,United-States
34,Some-college,10,Exec-managerial,0,0,United-States
34,HS-grad,9,Exec-managerial,247301,0,United-States
34,Some-college,10,Exec-managerial,0,0,United-States
34,Bachelors,13,Sales,0,0,United-States
34,Bachelors,13,Sales,0,0,United-States
34,Masters,14,Exec-managerial,0,0,United-States
34,Some-college,10,Craft-repair,0,0,Philippines
34,Bachelors,13,Sales,0,0,United-States
34,HS-grad,9,Handlers-cleaners,0,0,United-States
34,Some-college,10,Prof-specialty,205367,0,United-States
34,Some-college,10,Prof-specialty,0,0,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,HS-grad,9,Adm-clerical,0,0,United-States
34,Assoc-acdm,12,Craft-repair,0,0,United-States
34,HS-grad,9,Protective-serv,220413,0,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,HS-grad,9,Exec-managerial,0,0,United-States
34,Assoc-voc,11,Adm-clerical,0,0,United-States
34,Some-college,10,Adm-clerical,0,2057,United-States
34,Assoc-voc,11,Tech-support,0,0,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,10th,6,Machine-op-inspct,0,0,United-States
34,Bachelors,13,Sales,0,0,United-States
34,9th,5,Machine-op-inspct,202942,0,Dominican-Republic
34,Some-college,10,Other-service,0,0,United-States
34,HS-grad,9,Adm-clerical,211348,1485,United-States
34,Bachelors,13,Sales,292333,0,United-States
34,Some-college,10,Handlers-cleaners,0,0,United-States
34,HS-grad,9,Handlers-cleaners,0,0,United-States
34,Bachelors,13,Adm-clerical,0,0,United-States
34,HS-grad,9,Exec-managerial,0,1887,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,Assoc-voc,11,Tech-support,0,0,United-States
34,Some-college,10,Adm-clerical,0,0,United-States
34,Some-college,10,Farming-fishing,0,0,United-States
34,Some-college,10,Adm-clerical,0,0,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,Assoc-acdm,12,Adm-clerical,221468,0,United-States
34,Assoc-acdm,12,Sales,226054,0,United-States
34,Some-college,10,Sales,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,HS-grad,9,Machine-op-inspct,0,0,?
34,10th,6,Craft-repair,0,0,United-States
34,Bachelors,13,Exec-managerial,0,0,United-States
34,HS-grad,9,Transport-moving,0,2051,United-States
34,Some-college,10,Handlers-cleaners,0,0,United-States
34,HS-grad,9,?,0,0,United-States
34,HS-grad,9,Craft-repair,0,0,United-States
34,HS-grad,9,Tech-support,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,HS-grad,9,Tech-support,0,0,United-States
34,11th,7,Other-service,0,0,United-States
34,HS-grad,9,Prof-specialty,0,0,Philippines
34,HS-grad,9,Machine-op-inspct,0,0,United-States
34,Some-college,10,Adm-clerical,0,0,United-States
34,HS-grad,9,Protective-serv,0,0,United-States
34,5th-6th,3,Farming-fishing,0,0,Mexico
34,HS-grad,9,Exec-managerial,0,0,United-States
34,Bachelors,13,Exec-managerial,0,10910,United-States
34,HS-grad,9,Transport-moving,0,0,United-States
34,HS-grad,9,Transport-moving,1151,0,Germany
34,Some-college,10,Adm-clerical,0,0,United-States
34,Bachelors,13,Tech-support,5178,0,?
34,HS-grad,9,Other-service,0,0,United-States
34,Bachelors,13,Adm-clerical,0,0,United-States
34,Some-college,10,Prof-specialty,0,0,United-States
34,Bachelors,13,Prof-specialty,0,0,United-States
34,HS-grad,9,Machine-op-inspct,0,0,United-States
34,HS-grad,9,Farming-fishing,0,0,United-States
34,HS-grad,9,Sales,0,0,United-States
34,Bachelors,13,Exec-managerial,7688,0,United-States
34,Some-college,10,Sales,0,0,United-States
34,Bachelors,13,Exec-managerial,0,12190,United-States
34,Some-college,10,Adm-clerical,0,0,Japan
34,HS-grad,9,Prof-specialty,234869,0,El-Salvador
34,HS-grad,9,Machine-op-inspct,0,0,United-States
34,Some-college,10,Exec-managerial,0,0,United-States
34,10th,6,Handlers-cleaners,0,0,Portugal
34,Bachelors,13,Sales,0,0,United-States
34,10th,6,Other-service,0,0,Jamaica
34,Some-college,10,Exec-managerial,0,0,United-States
34,HS-grad,9,Other-service,0,0,United-States
34,Bachelors,13,Adm-clerical,0,0,United-States
34,7th-8th,4,?,266652,0,United-States
34,Some-college,10,Adm-clerical,0,0,Germany
34,HS-grad,9,Craft-repair,0,0,United-States
34,Masters,14,Sales,0,0,United-States
34,Bachelors,13,Exec-managerial,0,0,United-States
34,Assoc-voc,11,Tech-support,255548,0,United-States
34,HS-grad,9,Machine-op-inspct,0,0,United-States
34,Some-college,10,Sales,0,0,United-States
34,12th,8,Handlers-cleaners,0,0,Mexico
34,Bachelors,13,Craft-repair,0,0,United-States
34,Bachelors,13,Adm-clerical,0,10827,United-States
34,Some-college,10,Exec-managerial,0,0,United-States
34,HS-grad,9,Handlers-cleaners,7443,0,United-States
34,Masters,14,Prof-specialty,0,13149,United-States
34,HS-grad,9,Other-service,0,0,United-States
34,11th,7,Transport-moving,287617,880,United-States
34,Bachelors,13,Exec-managerial,0,0,United-States
34,Preschool,3,Adm-clerical,13564,57400,India
34,Masters,8,Protective-serv,120939,282729,India
34,Bachelors,1,Protective-serv,125710,141590,India
34,HS-grad,2,Transport-moving,77920,167865,India
35,9th,5,Farming-fishing,0,0,United-States
35,Assoc-voc,11,Other-service,0,0,Puerto-Rico
35,HS-grad,9,?,0,0,United-States
35,Masters,14,Prof-specialty,7298,11152,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,11th,7,Transport-moving,3674,0,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,Assoc-acdm,12,Adm-clerical,0,0,United-States
35,HS-grad,9,Transport-moving,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,12th,8,Craft-repair,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Assoc-acdm,12,Exec-managerial,0,0,United-States
35,Some-college,10,Protective-serv,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,Assoc-acdm,12,Farming-fishing,0,0,United-States
35,Doctorate,16,Prof-specialty,0,0,Taiwan
35,Masters,14,Sales,0,0,United-States
35,Masters,14,Prof-specialty,0,0,United-States
35,Some-college,10,Craft-repair,2407,0,United-States
35,Some-college,10,Craft-repair,0,0,United-States
35,Bachelors,13,Exec-managerial,0,0,United-States
35,HS-grad,9,Sales,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,HS-grad,9,Exec-managerial,0,0,United-States
35,Prof-school,15,Prof-specialty,0,1977,United-States
35,Masters,14,Sales,0,0,Mexico
35,HS-grad,9,Transport-moving,0,0,United-States
35,HS-grad,9,Adm-clerical,0,0,United-States
35,Masters,14,Prof-specialty,0,13246,United-States
35,Assoc-acdm,12,?,0,0,United-States
35,Bachelors,13,Adm-clerical,0,12771,United-States
35,Some-college,10,Protective-serv,204008,0,United-States
35,Some-college,10,Craft-repair,0,2051,United-States
35,Bachelors,13,Sales,0,12254,United-States
35,HS-grad,9,Other-service,248044,0,United-States
35,HS-grad,9,?,0,0,United-States
35,Bachelors,13,Exec-managerial,0,0,United-States
35,11th,7,Sales,0,0,United-States
35,Some-college,10,Handlers-cleaners,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,Bachelors,13,Other-service,202202,0,United-States
35,Masters,14,Prof-specialty,0,0,United-States
35,Assoc-voc,11,Exec-managerial,7298,0,United-States
35,Bachelors,13,Adm-clerical,0,0,United-States
35,Bachelors,13,Exec-managerial,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Assoc-acdm,12,Other-service,0,0,United-States
35,HS-grad,9,Handlers-cleaners,0,0,United-States
35,11th,7,Farming-fishing,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,Some-college,10,Transport-moving,0,0,?
35,HS-grad,9,Craft-repair,0,0,United-States
35,7th-8th,4,Farming-fishing,224955,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Assoc-voc,11,Sales,0,0,Germany
35,Some-college,10,Tech-support,0,0,United-States
35,11th,7,Transport-moving,0,0,United-States
35,Some-college,10,Handlers-cleaners,0,1579,United-States
35,HS-grad,9,Sales,0,0,United-States
35,Prof-school,15,Sales,0,0,China
35,5th-6th,3,Handlers-cleaners,0,0,Mexico
35,Assoc-voc,11,Other-service,0,0,United-States
35,Bachelors,13,Craft-repair,0,0,United-States
35,HS-grad,9,Sales,0,0,United-States
35,Assoc-acdm,12,Handlers-cleaners,0,0,United-States
35,HS-grad,9,Adm-clerical,0,0,United-States
35,11th,7,Other-service,0,0,United-States
35,Some-college,10,Prof-specialty,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Bachelors,13,Prof-specialty,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,?
35,10th,6,Transport-moving,0,0,United-States
35,HS-grad,9,Handlers-cleaners,0,0,United-States
35,Bachelors,13,Sales,0,0,Japan
35,HS-grad,9,Craft-repair,0,0,United-States
35,HS-grad,9,Exec-managerial,4650,0,United-States
35,HS-grad,9,Handlers-cleaners,0,0,United-States
35,Some-college,10,Exec-managerial,15024,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,Some-college,10,Tech-support,2829,0,Poland
35,Bachelors,13,?,0,0,United-States
35,12th,8,Other-service,0,0,Trinadad&Tobago
35,Bachelors,13,Sales,0,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Masters,14,Exec-managerial,0,0,United-States
35,10th,6,Transport-moving,0,0,United-States
35,Some-college,10,Machine-op-inspct,0,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Some-college,10,Craft-repair,0,0,United-States
35,7th-8th,4,Machine-op-inspct,0,0,Mexico
35,Bachelors,13,Exec-managerial,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Some-college,10,Craft-repair,230730,0,United-States
35,Assoc-acdm,12,Tech-support,0,0,United-States
35,HS-grad,9,Exec-managerial,289560,0,United-States
35,Bachelors,13,Sales,0,0,?
35,7th-8th,4,Handlers-cleaners,0,0,Mexico
35,HS-grad,9,Protective-serv,0,0,United-States
35,HS-grad,9,Transport-moving,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Bachelors,13,Exec-managerial,0,10624,United-States
35,HS-grad,9,Transport-moving,220486,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,Some-college,10,Craft-repair,0,0,United-States
35,HS-grad,9,Farming-fishing,0,0,United-States
35,Masters,14,Sales,261513,0,United-States
35,Prof-school,15,Prof-specialty,0,0,United-States
35,Bachelors,13,Exec-managerial,27828,0,United-States
35,10th,6,Adm-clerical,0,0,United-States
35,Bachelors,13,Exec-managerial,0,1848,United-States
35,Bachelors,13,Other-service,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Assoc-voc,11,Other-service,0,0,United-States
35,11th,7,?,6849,0,United-States
35,HS-grad,9,Handlers-cleaners,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,HS-grad,9,Machine-op-inspct,8614,0,United-States
35,Assoc-voc,11,?,0,0,United-States
35,HS-grad,9,?,0,0,United-States
35,Some-college,10,Other-service,227896,0,United-States
35,Assoc-voc,11,Craft-repair,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,HS-grad,9,Transport-moving,5178,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,HS-grad,9,Craft-repair,248508,0,United-States
35,HS-grad,9,Exec-managerial,296426,0,United-States
35,Bachelors,13,Other-service,0,0,United-States
35,HS-grad,9,Exec-managerial,0,0,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,HS-grad,9,?,0,0,United-States
35,Assoc-voc,11,Sales,0,0,United-States
35,Some-college,10,Farming-fishing,0,0,United-States
35,HS-grad,9,?,0,0,United-States
35,11th,7,Handlers-cleaners,260294,0,United-States
35,7th-8th,4,Machine-op-inspct,0,0,?
35,Some-college,10,Handlers-cleaners,0,2042,United-States
35,Bachelors,13,Tech-support,7430,0,Germany
35,9th,5,Craft-repair,0,0,United-States
35,Assoc-voc,11,Prof-specialty,0,0,United-States
35,HS-grad,9,?,0,0,United-States
35,12th,8,Craft-repair,0,0,United-States
35,HS-grad,9,Transport-moving,0,0,United-States
35,10th,6,Machine-op-inspct,0,0,United-States
35,Some-college,10,Machine-op-inspct,0,0,United-States
35,Bachelors,13,Other-service,0,0,United-States
35,HS-grad,9,Sales,0,0,United-States
35,HS-grad,9,Sales,0,0,United-States
35,Masters,14,Craft-repair,0,0,United-States
35,Some-college,10,Adm-clerical,0,0,United-States
35,12th,8,Other-service,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Masters,14,Adm-clerical,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Bachelors,13,Transport-moving,228864,0,United-States
35,Masters,14,Sales,256727,0,United-States
35,Masters,14,Prof-specialty,15024,0,United-States
35,Some-college,10,Craft-repair,5013,0,United-States
35,Bachelors,13,Prof-specialty,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,10th,6,?,0,0,?
35,Masters,14,Exec-managerial,8614,0,United-States
35,HS-grad,9,Craft-repair,0,0,Mexico
35,HS-grad,9,Sales,285904,0,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,Assoc-voc,11,Craft-repair,0,0,United-States
35,Some-college,10,Prof-specialty,0,0,United-States
35,HS-grad,9,Tech-support,1151,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Masters,14,Prof-specialty,13550,0,?
35,Some-college,10,Craft-repair,0,0,United-States
35,Some-college,10,Craft-repair,0,0,Jamaica
35,HS-grad,9,Other-service,0,0,United-States
35,Bachelors,13,Prof-specialty,0,0,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,Some-college,10,Craft-repair,200568,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Masters,14,Exec-managerial,0,0,United-States
35,HS-grad,9,Adm-clerical,0,0,United-States
35,Assoc-voc,11,Prof-specialty,0,0,United-States
35,Some-college,10,Adm-clerical,0,2205,United-States
35,HS-grad,9,Craft-repair,0,0,United-States
35,Some-college,10,Adm-clerical,0,0,United-States
35,12th,8,Craft-repair,0,0,United-States
35,Doctorate,16,Tech-support,0,0,?
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,7th-8th,4,Tech-support,0,0,United-States
35,HS-grad,9,Tech-support,0,0,United-States
35,Some-college,10,Prof-specialty,0,0,United-States
35,HS-grad,9,Other-service,0,0,Yugoslavia
35,Bachelors,13,Prof-specialty,0,0,United-States
35,HS-grad,9,Handlers-cleaners,0,0,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,Bachelors,13,Adm-clerical,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Some-college,10,Farming-fishing,4101,0,United-States
35,Bachelors,13,Exec-managerial,286660,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,HS-grad,9,Farming-fishing,0,1672,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,HS-grad,9,Adm-clerical,0,0,United-States
35,HS-grad,9,Tech-support,0,0,United-States
35,HS-grad,9,Adm-clerical,0,0,United-States
35,HS-grad,9,Other-service,0,0,United-States
35,Some-college,10,Exec-managerial,0,0,Philippines
35,Bachelors,13,Prof-specialty,7298,0,?
35,HS-grad,9,Craft-repair,266222,1740,United-States
35,HS-grad,9,Craft-repair,3103,0,United-States
35,Bachelors,13,Exec-managerial,0,0,United-States
35,HS-grad,9,Sales,0,0,Germany
35,HS-grad,9,Protective-serv,0,0,United-States
35,Prof-school,15,Prof-specialty,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,Bachelors,13,Exec-managerial,278895,0,United-States
35,Bachelors,13,Exec-managerial,0,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,Some-college,10,Transport-moving,0,0,United-States
35,10th,6,Craft-repair,0,0,United-States
35,Bachelors,13,Exec-managerial,269538,0,United-States
35,Bachelors,13,Exec-managerial,226066,0,United-States
35,HS-grad,9,Adm-clerical,0,0,United-States
35,HS-grad,9,Farming-fishing,0,0,United-States
35,Bachelors,13,Prof-specialty,0,0,Philippines
35,HS-grad,9,Craft-repair,0,0,Cuba
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,HS-grad,9,Farming-fishing,0,0,Puerto-Rico
35,HS-grad,9,Machine-op-inspct,2885,0,United-States
35,HS-grad,9,Craft-repair,290680,0,United-States
35,Bachelors,13,Other-service,0,0,Vietnam
35,Some-college,10,Adm-clerical,0,0,United-States
35,HS-grad,9,Exec-managerial,7688,0,United-States
35,HS-grad,9,Exec-managerial,0,0,United-States
35,Some-college,10,Prof-specialty,0,0,United-States
35,Bachelors,13,Prof-specialty,0,0,United-States
35,Some-college,10,Adm-clerical,0,0,United-States
35,HS-grad,9,Transport-moving,0,0,United-States
35,Some-college,10,Sales,0,0,United-States
35,Some-college,10,Sales,4064,0,United-States
35,Prof-school,15,Prof-specialty,0,0,United-States
35,Bachelors,13,Other-service,0,0,Poland
35,HS-grad,9,Craft-repair,7298,0,United-States
35,HS-grad,9,Exec-managerial,0,0,United-States
35,11th,7,Transport-moving,0,0,United-States
35,Bachelors,13,Prof-specialty,278557,0,United-States
35,Assoc-acdm,12,Craft-repair,0,0,United-States
35,Some-college,10,Sales,259572,0,United-States
35,HS-grad,9,Sales,0,0,Ecuador
35,Bachelors,13,Prof-specialty,0,0,United-States
35,Masters,14,Machine-op-inspct,212694,0,United-States
35,HS-grad,9,?,0,0,United-States
35,Bachelors,13,Tech-support,227326,0,?
35,Prof-school,15,Prof-specialty,0,0,United-States
35,Bachelors,13,Exec-managerial,8614,0,United-States
35,Bachelors,13,Sales,0,0,United-States
35,Bachelors,13,Prof-specialty,0,0,Puerto-Rico
35,HS-grad,9,Craft-repair,0,1408,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,9th,5,Handlers-cleaners,0,0,United-States
35,HS-grad,9,Machine-op-inspct,0,0,United-States
35,Bachelors,13,Prof-specialty,0,0,United-States
35,11th,7,Sales,0,0,United-States
35,HS-grad,9,Handlers-cleaners,0,0,United-States
35,12th,8,Machine-op-inspct,0,0,United-States
35,HS-grad,9,Farming-fishing,0,0,United-States
35,10th,6,?,0,0,United-States
35,12th,8,Other-service,0,0,United-States
35,Some-college,10,Exec-managerial,0,0,United-States
35,Some-college,10,Protective-serv,0,0,United-States
35,Some-college,10,Other-service,207443,0,United-States
35,HS-grad,9,Transport-moving,0,0,United-States
35,Some-college,10,Tech-support,0,0,United-States
35,HS-grad,9,Craft-repair,265307,0,United-States
35,Assoc-voc,11,Exec-managerial,0,0,United-States
35,Some-college,10,Adm-clerical,7688,0,United-States
35,Some-college,10,Exec-managerial,0,0,Mexico
35,Prof-school,15,Prof-specialty,0,12107,India
35,Masters,14,Prof-specialty,0,0,United-States
