color,num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,29,124,37672350,Comedy|Drama|Romance,How Stella Got Her Groove Back ,5427,1660,1,51,English,USA,R,20000000,1998,5.5,0
Color,43,93,38037513,Adventure|Comedy|Fantasy|Music|Sci-Fi,Bill & Ted's Bogus Journey ,49680,20188,2,117,English,USA,PG,20000000,1991,6.2,0
Color,111,115,37442180,Comedy|Drama|Romance|Thriller,Man of the Year ,28005,52571,1,236,English,USA,PG-13,20000000,2006,6.2,0
Color,90,98,,Action|Sci-Fi,The Black Hole ,18481,2110,0,230,English,USA,PG,20000000,1979,5.9,4000
Color,333,105,35596227,Crime|Drama|Thriller,The American ,79461,1454,1,463,English,USA,R,20000000,2010,6.3,10000
Color,37,127,35422828,Biography|Drama|Music,Selena ,19126,1735,1,155,English,USA,PG,20000000,1997,6.7,0
Color,122,82,36658108,Comedy,Vampires Suck ,39095,2898,7,187,English,USA,PG-13,20000000,2010,3.5,16000
Color,285,143,34300771,Drama,Babel ,243799,11248,3,908,English,France,R,25000000,2006,7.5,0
Color,156,103,34290142,Comedy|Drama,This Is Where I Leave You ,54242,4662,8,145,English,USA,R,19800000,2014,6.6,14000
Color,293,104,33422556,Drama|Mystery,Doubt ,99236,33903,0,321,English,USA,PG-13,20000000,2008,7.5,0
Color,233,98,32774834,Action|Comedy,Team America: World Police ,136048,2609,5,700,English,USA,R,30000000,2004,7.2,0
Color,282,92,34334256,Horror|Thriller,Texas Chainsaw 3D ,35131,1945,0,255,English,USA,R,11000000,2013,4.8,16000
Color,57,123,32051917,Crime|Drama|Mystery|Thriller,Copycat ,42315,12338,0,140,English,USA,R,20000000,1995,6.6,0
Color,153,88,32014289,Comedy,Scary Movie 5 ,50337,34319,8,177,English,USA,PG-13,20000000,2013,3.5,13000
Color,20,158,,Comedy|Drama|Musical|Romance|Western,Paint Your Wagon ,9352,17775,3,106,English,USA,PG-13,20000000,1969,6.7,0
Color,324,128,31838002,Biography|Drama|History,Milk ,136673,13189,1,281,English,USA,R,20000000,2008,7.6,10000
Color,122,107,36874745,Action|Adventure|Drama|Mystery,Risen ,12276,389,2,117,English,USA,PG-13,20000000,2016,6.3,21000
Color,156,91,30079316,Horror,Ghost Ship ,75920,1083,0,474,English,USA,R,35000000,2002,5.5,0
Color,161,90,35033759,Adventure|Comedy,A Very Harold & Kumar 3D Christmas ,55008,2462,4,93,English,USA,R,19000000,2011,6.3,21000
Color,69,115,29753944,Crime|Drama|Mystery|Thriller,Wild Things ,90677,14275,3,389,English,USA,R,20000000,1998,6.5,0
Color,121,101,29062561,Crime|Thriller,The Stepfather ,23424,3292,0,119,English,USA,PG-13,,2009,5.6,0
Color,258,113,31146570,Drama|Thriller,The Debt ,55441,1136,3,165,English,USA,R,20000000,2010,6.9,0
Color,174,113,27277055,Comedy|Drama|Music|Romance,High Fidelity ,143137,3141,0,602,English,UK,R,20000000,2000,7.6,10000
Color,141,87,26876529,Horror|Mystery,One Missed Call ,26624,1834,1,189,English,Japan,PG-13,27000000,2008,3.9,0
Color,31,101,53146000,Crime|Drama|Thriller,Eye for an Eye ,9845,3174,1,77,English,USA,R,20000000,1996,6.1,613
Color,222,111,30028592,Crime|Drama|Romance|Thriller,The Bank Job ,152247,27755,0,189,English,UK,R,20000000,2008,7.3,0
Color,273,108,34126138,Drama|Fantasy|Romance|Sci-Fi,Eternal Sunshine of the Spotless Mind ,666937,19364,1,1514,English,USA,R,20000000,2004,8.3,52000
Color,91,105,25677801,Comedy|Family|Romance,You Again ,41273,4813,6,136,English,USA,PG,20000000,2010,5.8,0
Color,190,109,26415649,Action|Crime|Drama|Thriller,Street Kings ,94892,33878,4,189,English,USA,R,20000000,2008,6.8,0
Color,427,109,26003149,Action|Comedy|Sci-Fi,The World's End ,185587,278,6,401,English,UK,R,20000000,2013,7,49000
Color,93,99,25584685,Comedy|Crime|Family|Mystery|Romance|Thriller,Nancy Drew ,15877,3327,5,102,English,USA,PG,20000000,2007,5.9,590
Color,292,98,29975979,Action|Horror|Sci-Fi|Thriller,Daybreakers ,105797,189,0,281,English,Australia,R,20000000,2009,6.5,0
Color,180,104,31584722,Comedy|Romance,She's Out of My League ,101730,5707,1,131,English,USA,R,20000000,2010,6.4,0
Color,94,109,23179303,Adventure|Comedy|Family|Romance,Monte Carlo ,32951,4257,3,44,English,Hungary,PG,20000000,2011,5.8,6000
Color,112,75,23078294,Horror|Thriller,Stay Alive ,25870,3590,0,281,English,USA,PG-13,9000000,2006,5.1,0
Color,20,119,21413105,Action|Adventure|Drama|Romance|Western,Quigley Down Under ,15230,45841,1,97,English,Australia,PG-13,20000000,1990,6.8,0
Color,84,90,25077977,Adventure|Animation|Comedy|Family|Romance,Alpha and Omega ,10986,2486,0,84,English,USA,PG,20000000,2010,5.3,0
Color,120,97,23292105,Action|Fantasy|Horror|Thriller,The Covenant ,39541,3261,0,334,English,USA,PG-13,20000000,2006,5.3,3000
Color,90,103,26870825,Comedy|Drama|Sport,Stick It ,22604,14903,3,124,English,Germany,PG-13,,2006,6.4,0
Color,103,89,20916309,Comedy|Family|Fantasy,Shorts ,5332,88422,4,37,English,USA,PG,40000000,2009,4.9,431
Color,59,106,21200000,Comedy|Crime|Drama,To Die For ,34774,3598,0,162,English,USA,R,20000000,1995,6.8,1000
Color,86,96,28876924,Adventure|Crime|Mystery|Sci-Fi|Thriller,Nerve ,4303,1780,0,35,English,USA,PG-13,20000000,2016,7.1,0
Color,190,115,20207003,Crime|Drama|Western,Appaloosa ,50198,10507,0,202,English,USA,R,,2008,6.8,0
Color,114,104,20241395,Action|Horror|Thriller,Vampires ,42664,5123,0,403,English,USA,R,20000000,1998,6.1,0
Color,6,24,,Action|Adventure|Animation|Family|Fantasy,Yu-Gi-Oh! Duel Monsters             ,12417,0,0,51,Japanese,Japan,,,,7,124
 Black and White,290,108,32000000,Horror|Mystery|Thriller,Psycho ,422432,1885,2,1040,English,USA,R,806947,1960,8.5,18000
Color,80,112,19151864,Comedy|Romance,My Best Friend's Girl ,36983,3301,3,100,English,USA,R,40000000,2008,5.9,0
Color,98,104,23393765,Drama|Romance,Endless Love ,31323,18760,0,76,English,USA,PG-13,20000000,2014,6.3,0
Color,88,113,18882880,Comedy|Drama,Georgia Rule ,20539,4039,3,125,English,USA,R,20000000,2007,5.9,681
Color,13,98,8500000,Comedy,Under the Rainbow ,2061,1761,0,34,English,USA,PG,20000000,1981,5.4,501
Color,52,121,,Adventure|Comedy|Drama|Fantasy,Ladyhawke ,33597,2251,2,185,English,USA,PG-13,20000000,1985,7,0
Color,60,114,18252684,Comedy|Drama|Family,Simon Birch ,18366,1816,2,219,English,USA,PG,30000000,1998,6.9,0
Color,154,124,19661987,Drama,Reign Over Me ,83786,17050,2,231,English,USA,R,20000000,2007,7.5,0
Color,274,148,18352454,Adventure|Biography|Drama,Into the Wild ,426359,18752,0,760,English,USA,R,15000000,2007,8.2,76000
Color,110,108,17803796,Comedy,School for Scoundrels ,26100,4374,1,97,English,USA,PG-13,20000000,2006,5.9,484
Color,173,95,17529157,Adventure|Drama|Horror|Mystery|Thriller,Silent Hill: Revelation 3D ,49888,2173,0,220,English,France,R,20000000,2012,5,25000
Color,165,108,25753840,Crime|Fantasy|Horror,From Dusk Till Dawn ,219091,23296,2,592,English,USA,R,19000000,1996,7.3,12000
Color,45,68,18081626,Animation|Family|Fantasy|Mystery,Pooh's Heffalump Movie ,4180,861,0,32,English,USA,G,20000000,2005,6.4,264
Color,45,103,17518220,Comedy|Drama|Romance,Home for the Holidays ,9105,25263,1,76,English,USA,PG-13,20000000,1995,6.6,0
Color,377,99,17104669,Action|Comedy|Crime|Fantasy,Kung Fu Hustle ,99353,537,1,354,Cantonese,Hong Kong,R,20000000,2004,7.8,0
Color,,30,,Comedy,Fired Up             ,114,1557,2,6,English,USA,,,,6.7,4
Color,43,88,16988996,Comedy|Family|Music|Musical,The Country Bears ,3875,8189,1,75,English,USA,G,35000000,2002,4,422
Color,201,128,15797907,Drama,The Kite Runner ,68119,904,0,230,Dari,USA,PG-13,20000000,2007,7.6,0
Color,192,124,16248701,Drama,21 Grams ,189683,7567,0,559,English,USA,R,20000000,2003,7.7,0
Color,77,84,15712072,Action|Crime|Drama|Thriller,Paparazzi ,13210,2915,0,138,English,USA,PG-13,20000000,2004,5.8,269
Color,350,122,191449475,Drama|Fantasy|Romance,Twilight ,348010,44061,1,1535,English,USA,PG-13,37000000,2008,5.2,19000
Color,81,101,15408822,Comedy|Romance,A Guy Thing ,14147,2698,3,92,English,USA,PG-13,20000000,2003,5.6,401
Color,81,98,15464026,Comedy|Romance,Loser ,23076,1189,2,158,English,USA,PG-13,20000000,2000,5.3,1000
Color,222,105,14359793,Crime|Documentary|News,Capitalism: A Love Story ,35137,2327,0,188,English,USA,R,,2009,7.4,10000
Color,27,225,8000000,Biography|Drama|History,The Greatest Story Ever Told ,6484,1934,6,100,English,USA,G,20000000,1965,6.6,1000
Color,155,111,,Crime|Drama|Mystery|Thriller,Secret in Their Eyes ,20186,9941,0,81,English,USA,PG-13,19500000,2015,6.2,0
Color,111,88,14174654,Comedy,Disaster Movie ,74945,2857,0,359,English,USA,PG-13,25000000,2008,1.9,0
Color,107,88,15988876,Action|Crime|Thriller,Armored ,26236,137712,6,110,English,USA,PG-13,27000000,2009,5.7,0
Color,34,94,13801755,Action|Comedy|Crime|Thriller,The Man Who Knew Too Little ,23928,15183,1,100,English,USA,PG,20000000,1997,6.6,0
Color,151,117,13987482,Comedy|Romance,What's Your Number? ,58957,15713,1,91,English,USA,R,20000000,2011,6,0
Color,289,95,14291570,Action|Adventure|Sci-Fi|Thriller,Lockout ,82082,1414,2,236,English,France,PG-13,20000000,2012,6.1,10000
Color,76,99,12181484,Comedy,Envy ,26390,1189,1,176,English,USA,PG-13,40000000,2004,4.8,713
Color,150,96,13630226,Action|Crime|Sci-Fi|Thriller,Crank: High Voltage ,112516,30541,0,223,English,USA,R,20000000,2009,6.2,0
Color,67,98,13383737,Comedy|Crime,Bullets Over Broadway ,29385,4302,4,86,English,USA,R,20000000,1994,7.5,979
Color,36,123,13391174,Biography|Drama|History,One Night with the King ,5796,908,0,177,English,USA,PG,20000000,2006,6.3,0
Color,149,101,12987647,Drama|Mystery|Romance|Thriller|War,The Quiet American ,24019,3431,2,199,English,UK,R,30000000,2002,7.1,983
Color,156,102,12469811,Comedy|Drama,The Weather Man ,69172,13156,1,316,English,USA,R,22000000,2005,6.6,0
 Black and White,64,94,12398628,Action|Crime|Drama|Sport,Undisputed ,21542,2880,2,88,English,USA,R,20000000,2002,6.1,977
Color,210,102,13214030,Comedy|Drama|Fantasy|Romance,Ghost Town ,60516,500,3,147,English,USA,PG-13,20000000,2008,6.7,0
Color,113,108,12232937,Action|Crime|Thriller,12 Rounds ,22823,2799,1,113,English,USA,PG-13,22000000,2009,5.6,0
Color,390,116,12134420,Drama|Fantasy|Horror|Mystery,Let Me In ,92237,20258,0,366,English,UK,R,20000000,2010,7.2,25000
Color,5,93,11784000,Action|Comedy|Family,3 Ninjas Kick Back ,6701,1151,0,26,English,USA,PG,20000000,1994,4.3,444
Color,248,102,11169531,Comedy,Be Kind Rewind ,79855,1778,2,235,English,UK,PG-13,20000000,2008,6.4,0
Color,137,103,11034436,Comedy|Drama|Music|War,Mrs Henderson Presents ,13505,5637,1,180,English,UK,R,20000000,2005,7.1,0
Color,214,115,12626905,Action|Crime|Drama|Thriller,Triple 9 ,32567,27214,3,106,English,USA,R,20000000,2016,6.3,0
Color,104,96,10569071,Comedy,Deconstructing Harry ,35586,11867,2,131,English,USA,R,20000000,1997,7.4,0
Color,81,98,10544143,Comedy|Romance,Three to Tango ,16372,4843,2,121,English,Australia,PG-13,20000000,1999,6.1,311
Color,175,101,13650738,Comedy|Drama,Burnt ,61360,16926,1,129,English,USA,R,20000000,2015,6.6,25000
Color,20,106,10555348,Comedy|Crime,We're No Angels ,17349,24887,0,42,English,USA,PG-13,20000000,1989,6,855
Color,69,101,9714482,Comedy|Musical|Romance,Everyone Says I Love You ,30083,1614,0,140,English,USA,R,20000000,1996,6.8,0
Color,168,87,8579684,Comedy,Death at a Funeral ,89547,24324,0,199,English,USA,R,9000000,2007,7.4,0
Color,166,111,9525276,Action|Crime|Thriller,Death Sentence ,60156,3309,0,299,English,USA,R,20000000,2007,6.8,0
Color,160,99,8855646,Adventure|Drama,Everybody's Fine ,49855,23409,1,117,English,USA,PG-13,21000000,2009,7.2,10000
Color,32,88,9109322,Comedy|Family|Sci-Fi,Superbabies: Baby Geniuses 2 ,25371,1343,3,129,English,Germany,PG,20000000,2004,1.9,0
Color,72,83,8326035,Action|Comedy|Crime,The Man ,21933,1019,2,76,English,Germany,PG-13,33000000,2005,5.5,676
Color,53,91,8104069,Action|Comedy|Crime,Code Name: The Cleaner ,9785,2700,3,26,English,USA,PG-13,20000000,2007,4.5,233
Color,76,108,8054280,Comedy|Crime|Music,Connie and Carla ,6838,2730,3,117,English,USA,PG-13,20000000,2004,6.3,924
Color,15,154,,Comedy|Drama|Music|Musical|Romance,Sweet Charity ,3454,2172,0,64,English,USA,G,20000000,1969,7,548
Color,401,148,8093318,Comedy|Crime|Drama|Mystery|Romance,Inherent Vice ,61935,707,0,242,English,USA,R,20000000,2014,6.7,18000
Color,31,77,7382993,Adventure|Animation|Comedy|Family|Fantasy,Doogal ,3851,2185,0,114,English,USA,G,20000000,2006,2.8,346
Color,65,110,8888355,Drama|Music,Battle of the Year ,7894,3177,19,25,English,USA,PG-13,20000000,2013,5,0
Color,26,42,,Crime|Drama|Mystery|Thriller,Perception             ,15612,2240,1,29,English,USA,TV-14,,,7.5,0
Color,45,83,7001720,Comedy|Fantasy,An American Carol ,8560,2907,2,205,English,USA,PG-13,12000000,2008,4.3,797
Color,260,107,7268659,Action|Comedy|Crime|Thriller,Machete Kills ,59248,2848,7,164,English,Russia,R,20000000,2013,5.6,48000
Color,129,100,6852144,Drama|Horror|Sci-Fi|Thriller,Willard ,15169,1267,0,213,English,Canada,PG-13,22000000,2003,6.2,0
Color,58,87,6563357,Adventure|Comedy,Strange Wilderness ,18571,4218,4,120,English,USA,R,20000000,2008,5.3,847
Color,103,154,6201757,Biography|Comedy|Drama|History|Music|Musical,Topsy-Turvy ,10037,1690,1,202,English,UK,R,10000000,1999,7.4,608
Color,45,106,6420319,Drama|War,Little Boy ,15978,5705,0,122,English,Mexico,PG-13,20000000,2015,7.4,15000
Color,345,99,5702083,Biography|Drama|Thriller,A Dangerous Method ,80617,23755,3,190,English,UK,R,15000000,2011,6.5,36000
Color,232,100,5480996,Animation|Drama|Mystery|Sci-Fi|Thriller,A Scanner Darkly ,89383,39507,0,293,English,USA,R,8700000,2006,7.1,0
Color,116,116,6002756,Biography|Drama|Sport,Chasing Mavericks ,24997,21200,2,75,English,USA,PG,20000000,2012,7.2,13000
Color,148,94,5132655,Horror|Sci-Fi,Alone in the Dark ,37626,838,0,521,English,Canada,R,20000000,2005,2.3,1000
Color,79,111,5205343,Comedy|Drama|Family|Music|Romance,Bandslam ,11958,1573,3,39,English,USA,PG,20000000,2009,6.4,1000
Color,167,100,5005883,Drama|Mystery|Romance|Thriller,Birth ,29649,2295,1,361,English,USA,R,20000000,2004,6.1,0
Color,350,125,5749134,Action|Crime|Drama|Thriller,A Most Violent Year ,45799,3979,0,180,English,USA,R,20000000,2014,7,0
Color,25,114,,Drama|History|Romance|War,Passchendaele ,6904,3493,0,102,English,Canada,R,20000000,2008,6.5,971
Color,99,119,4234040,Biography|Drama,Flash of Genius ,14301,64,0,45,English,USA,PG-13,20000000,2008,7,0
 Black and White,231,135,4001121,Biography|Drama|Music,I'm Not There. ,48346,36398,0,230,English,USA,R,20000000,2007,7,0
Color,119,93,3749061,Action|Thriller,The Cold Light of Day ,28629,30134,3,113,English,USA,PG-13,20000000,2012,4.9,0
Color,182,114,3519627,Adventure|Comedy|Drama|Romance,The Brothers Bloom ,41737,3014,4,105,English,USA,PG-13,20000000,2008,6.9,0
Color,245,124,3081925,Comedy|Drama|Romance,"Synecdoche, New York ",55842,24732,0,274,English,USA,R,21000000,2008,7.5,13000
Color,174,134,2298191,Adventure|Animation|Fantasy,Princess Mononoke ,221552,2710,0,570,Japanese,Japan,PG-13,2400000000,1997,8.4,11000
 Black and White,69,114,2353728,Comedy|Drama|Mystery|Romance|Thriller|War,Bon voyage ,4293,1776,5,53,French,France,PG-13,20000000,2003,6.9,235
Color,26,124,2000000,Biography|Comedy|Musical,Can't Stop the Music ,2998,1462,0,74,English,USA,PG,20000000,1980,4.5,1000
Color,168,104,1900725,Crime|Drama|Western,The Proposition ,43205,2129,1,232,English,Australia,R,2000000,2005,7.4,0
Color,27,118,2246000,Biography|Drama|Sport,Courage ,2302,3384,4,20,English,USA,PG,20000000,2015,7,0
Color,28,80,1646664,Comedy|Music,Marci X ,4518,2467,2,66,English,USA,R,20000000,2003,2.8,241
Color,146,107,1190018,Action|Drama|Sci-Fi|Thriller,Equilibrium ,261317,25088,2,1137,English,USA,R,20000000,2002,7.5,20000
Color,67,125,1027749,Drama|War,The Children of Huang Shi ,8087,1003,4,33,English,Australia,R,40000000,2008,7.1,1000
Color,93,115,882710,Crime|Drama|Romance|Thriller,The Yards ,16215,11433,2,138,English,USA,R,24000000,2000,6.4,401
Color,28,88,1064277,Adventure|Family|Fantasy|Musical,The Oogieloves in the Big Balloon Adventure ,14015,1978,0,83,English,USA,G,20000000,2012,6.7,831
Color,131,122,531009,Drama|Romance,By the Sea ,7976,22319,0,61,English,USA,R,10000000,2015,5.3,0
Color,105,103,410388,Action|Adventure|Animation|Family|Sci-Fi|Thriller,Steamboy ,13727,991,1,79,Japanese,Japan,PG-13,2127519898,2004,6.9,973
Color,21,101,375474,Drama|History|Sport,The Game of Their Lives ,2613,20354,0,46,English,USA,PG,20000000,2005,6.2,445
Color,140,101,578382,Crime|Drama|Mystery|Romance|Thriller,All Good Things ,41249,39515,2,67,English,USA,R,,2010,6.3,0
Color,9,107,305070,Action|Adventure|Drama|History|Romance,Rapa Nui ,3843,1592,1,25,English,USA,R,20000000,1994,6.4,399
Color,83,86,206678,Comedy|Family|Sci-Fi,CJ7 ,11391,82,1,66,Cantonese,Hong Kong,PG,,2008,6.5,1000
Color,8,118,146072,Comedy|Family|Fantasy|Sci-Fi,Les couloirs du temps: Les visiteurs II ,7147,182,0,16,French,France,,140000000,1998,6,136
Color,138,107,1183354,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Dylan Dog: Dead of Night ,13026,1577,1,75,English,USA,PG-13,20000000,2010,5.1,0
Color,42,100,121972,Crime|Drama|Mystery,People I Know ,9868,15612,3,81,English,USA,R,22000000,2002,5.5,217
Color,,30,,Drama|Family,The Doombolt Chase             ,18,344,4,,English,UK,,,,7.2,0
Color,92,110,263365,Comedy|Drama|Fantasy|Romance,The Tempest ,6147,3785,2,36,English,USA,PG-13,20000000,2010,5.4,0
Color,140,106,54734,Crime|Drama|Mystery|Thriller,Regression ,20821,10982,1,62,English,Spain,R,,2015,5.7,0
Color,,7,,Romance|Short,The Touch ,118,726,0,,English,USA,,13000,2007,5.2,30
Color,29,102,,Action|Drama|History|War,Three Kingdoms: Resurrection of the Dragon ,5154,1113,3,29,Mandarin,China,R,25000000,2008,6.2,314
Color,29,98,,Crime|Drama|Thriller,Shattered ,25450,20472,1,118,English,UK,R,20000000,2007,6.7,0
Color,39,83,,Adventure|Animation|Comedy|Family,Zambezia ,5203,15680,0,11,English,South Africa,G,20000000,2012,5.8,1000
Color,2,153,,Biography|Drama|History,Ramanujan ,102,164,0,1,English,India,,,2014,7,58
Color,2,98,,Animation,Dwegons and Leprechauns ,50,1092,4,3,English,USA,PG,20000000,2014,4.8,70
Color,,105,,Action|Biography|Drama|Sport,Hands of Stone ,178,27425,0,1,English,Panama,R,20000000,2016,7.2,0
Color,64,96,,Action|Crime|Thriller,Survivor ,21833,17957,2,101,English,USA,PG-13,20000000,2015,5.6,0
Color,120,105,,Crime|Drama|Mystery|Thriller,The Frozen Ground ,43879,16355,3,133,English,USA,R,27220000,2013,6.4,11000
Color,143,125,8047690,Drama|Romance,The Painted Veil ,77656,2608,0,220,Mandarin,China,PG-13,19400000,2006,7.5,0
Color,160,184,476270,Action|Biography|Crime|Drama,The Baader Meinhof Complex ,29602,1601,2,110,German,Germany,R,20000000,2008,7.4,0
Color,92,236,184208848,Adventure|Drama|Western,Dances with Wolves ,186485,2398,1,382,English,USA,PG-13,22000000,1990,8,0
Color,286,97,100292856,Comedy,Bad Teacher ,160418,5547,0,296,English,USA,R,20000000,2011,5.7,16000
Color,43,113,58571513,Crime|Drama|Mystery|Thriller,Sea of Love ,30213,15914,1,112,English,USA,R,19000000,1989,6.8,0
Color,69,95,51431160,Comedy|Family|Romance,A Cinderella Story ,62861,3092,2,232,English,USA,PG,20000000,2004,5.9,0
Color,242,103,103001286,Horror|Mystery,Scream ,222018,1212,0,869,English,USA,R,15000000,1996,7.2,11000
Color,149,91,41867960,Horror,Thir13en Ghosts ,65512,3023,0,478,English,USA,R,20000000,2001,5.5,0
Color,253,146,,Drama|Horror,The Shining ,610333,2560,0,1320,English,USA,R,19000000,1980,8.4,37000
Color,198,116,210609762,Adventure|Comedy|Sci-Fi,Back to the Future ,732212,3230,0,809,English,USA,PG,19000000,1985,8.5,39000
Color,147,93,40846082,Horror|Mystery|Thriller,House on Haunted Hill ,45317,2872,0,536,English,USA,R,19000000,1999,5.6,0
Color,36,113,51697449,Comedy|Drama,I Can Do Bad All by Myself ,8346,1465,6,59,English,USA,PG-13,13000000,2009,4.1,1000
Color,6,90,,Action|Drama,Fight Valley ,60,2374,4,6,English,USA,,27000000,2016,5,1000
Color,181,101,27758465,Comedy|Drama|Romance,The Switch ,77987,1292,2,120,English,USA,PG-13,19000000,2010,6.1,0
Color,97,95,56127162,Comedy|Romance,Just Married ,57479,2020,2,205,English,USA,PG-13,18000000,2003,5.4,0
Color,167,109,1357042,Biography|Drama|Thriller,The Devil's Double ,53977,35561,1,125,English,Belgium,R,15000000,2011,7.1,14000
Color,,43,,Comedy|Drama|Reality-TV|Romance,"Gone, Baby, Gone             ",29,1462,1,,English,,TV-14,,,6.6,0
Color,47,85,15911333,Adventure|Comedy|Drama|Family|Fantasy,Thomas and the Magic Railroad ,2855,2429,1,119,English,UK,G,19000000,2000,3.6,663
Color,308,101,39103378,Horror|Thriller,The Crazies ,93272,2609,0,251,English,USA,R,20000000,2010,6.5,0
Color,246,125,10049886,Adventure|Animation|Family|Fantasy,Spirited Away ,417971,44,0,902,Japanese,Japan,PG,19000000,2001,8.6,28000
Color,23,118,,Action|Crime|Thriller,Firestorm ,1904,635,1,12,Mandarin,China,,,2013,6.2,332
Color,29,132,8600000,Action|Adventure|Drama|History|Romance,The Bounty ,17982,28094,2,95,English,UK,PG,25000000,1984,7,1000
Color,252,131,21483154,Drama|War,The Book Thief ,98741,1985,1,236,English,USA,PG-13,19000000,2013,7.6,53000
Color,102,129,8396942,Adventure|Comedy|Romance,Sex Drive ,72715,4324,1,103,English,USA,R,19000000,2008,6.5,0
Color,134,100,12561,Comedy|Romance,Leap Year ,71276,4094,2,181,English,USA,PG,19000000,2010,6.4,13000
Color,30,172,,Drama|History|War,The Fall of the Roman Empire ,6156,1131,0,91,English,USA,Approved,19000000,1964,6.7,560
Color,136,97,6923891,Comedy|Drama|Romance,Take Me Home Tonight ,43867,5519,4,83,English,USA,R,23000000,2011,6.3,0
Color,102,121,5308553,Drama,Won't Back Down ,5147,3260,2,37,English,USA,PG,,2012,6.4,0
Color,10,92,2119994,Family|Fantasy|Music,The Nutcracker ,1153,2,0,15,English,USA,G,19000000,1993,5.7,238
Color,31,116,1292527,Crime|Drama|Music|Thriller,Kansas City ,3536,14579,2,44,English,France,R,19000000,1996,6.3,228
Color,63,110,560512,Drama,Indignation ,550,8972,0,3,Hebrew,USA,R,,2016,7.8,599
Color,220,90,64255243,Drama|Horror|Mystery|Thriller,The Amityville Horror ,80903,120797,0,518,English,USA,R,19000000,2005,6,0
Color,241,81,22245861,Comedy|Drama,Adaptation. ,143251,25489,0,710,English,USA,R,19000000,2002,7.7,0
 Black and White,252,97,20433940,Horror,Land of the Dead ,78883,1876,8,662,English,Canada,R,15000000,2005,6.2,0
Color,23,107,,Action,Out of Inferno ,625,151,2,4,Chinese,China,PG-13,,2013,5.7,124
Color,156,118,10562387,Adventure|Comedy|Drama,Fear and Loathing in Las Vegas ,213226,43105,0,648,English,USA,R,18500000,1998,7.7,15000
Color,192,100,18439082,Comedy|Fantasy|Romance,The Invention of Lying ,94292,7252,3,287,English,USA,PG-13,18500000,2009,6.4,13000
Color,351,97,150056505,Comedy,Neighbors ,216581,2771,3,397,English,USA,R,18000000,2014,6.4,21000
Color,57,114,119938730,Action|Comedy|Crime|Fantasy,The Mask ,265818,2085,0,213,English,USA,PG-13,18000000,1994,6.9,0
Color,99,130,114968774,Comedy|Drama|Family|Fantasy|Romance,Big ,153468,28018,1,204,English,USA,PG,18000000,1988,7.3,0
Color,343,82,128505958,Comedy,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,297014,505,1,1198,English,USA,R,18000000,2006,7.3,0
Color,163,96,95001351,Comedy|Romance,Legally Blonde ,131801,4380,1,548,English,USA,PG-13,18000000,2001,6.2,0
Color,110,105,76400000,Action|Adventure|Sci-Fi,Star Trek III: The Search for Spock ,58743,14762,1,192,English,USA,PG,17000000,1984,6.6,0
Color,233,122,75072454,Drama|Horror|Thriller,The Exorcism of Emily Rose ,96569,2759,0,522,English,USA,PG-13,20000000,2005,6.7,0
Color,91,88,65535067,Comedy|Romance,Deuce Bigalow: Male Gigolo ,59380,2604,1,202,English,USA,R,17000000,1999,5.7,0
Color,169,110,13998282,Action|Drama|Fantasy|Mystery|Thriller,Left Behind ,24854,15044,1,374,English,USA,PG-13,16000000,2014,3.1,31000
Color,142,103,6061759,Comedy|Drama|Romance,The Family Stone ,49077,1615,0,475,English,USA,PG-13,17000000,2005,6.3,0
 Black and White,50,106,64955956,Comedy|Drama,Barbershop 2: Back in Business ,10104,3956,4,69,English,USA,PG-13,18000000,2004,5.7,265
Color,195,98,60057639,Comedy|Crime|Drama,Bad Santa ,107815,3151,2,485,English,USA,R,18000000,2003,7.1,10000
Color,129,68,53868030,Comedy|Crime,Austin Powers: International Man of Mystery ,183425,10557,2,425,English,USA,PG-13,17000000,1997,7,0
Color,156,94,59573085,Comedy|Family|Romance,My Big Fat Greek Wedding 2 ,13562,2259,10,103,English,USA,PG-13,18000000,2016,6.1,19000
Color,103,99,52691009,Comedy|Family,Diary of a Wimpy Kid: Rodrick Rules ,18727,3567,2,45,English,USA,PG,21000000,2011,6.6,0
Color,217,107,59735548,Action|Horror|Sci-Fi,Predator ,290949,4223,1,629,English,USA,R,15000000,1987,7.8,13000
Color,134,180,51600000,Biography|Drama|History|Music,Amadeus ,270790,3076,0,549,English,USA,R,18000000,1984,8.3,16000
Color,146,89,43818159,Horror|Mystery,Prom Night ,27664,4867,0,260,English,USA,PG-13,20000000,2008,3.9,1000
Color,159,97,86049418,Comedy,Mean Girls ,245989,5032,4,554,English,USA,PG-13,17000000,2004,7,0
Color,111,113,43601508,Comedy|Drama|Romance,Under the Tuscan Sun ,35718,1310,1,317,English,USA,PG-13,18000000,2003,6.7,0
Color,187,131,41300105,Drama|Mystery,Gosford Park ,65201,3261,0,651,English,UK,R,19800000,2001,7.3,0
Color,20,44,,Comedy|Drama|Romance,The O.C.             ,65785,2546,8,281,English,USA,TV-PG,,,7.5,0
