"id","name","host_name","neighbourhood_group","neighbourhood","room_type","floor","price"
923566,"Sunlit Central Park Apartment","Cody","Manhattan","Upper West Side","Entire home/apt",1,272.7132874
35998302,"Sunny and Spacious  room near CUMC","铀 Yuli","Manhattan","Washington Heights","Private room",16,243.2960351
20420499,"Urban Oasis","Gina","Brooklyn","Fort Greene","Private room",1,95.41084
36368048,"Luxury appartment, special edition for musicians.","Azamat","Manhattan","Washington Heights","Private room",16,244.1464651
18866187,"Carroll Gardens Modern Sunny Loft","Katy","Brooklyn","Gowanus","Entire home/apt",1,199.7255476
8014773,"Cozy, peaceful, sunny, pristine-  Prime Astoria","Sara","Queens","Astoria","Private room",5,85.94685268
29217721,"Large 1 Bedroom Brownstone Apartment","Joseph","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,269.1330082
5316266,"Studio in North Manhattan ","Pat","Manhattan","Harlem","Entire home/apt",16,513.8944565
27215478,"LUXURY STUDIO ON WEST 56TH ST-POOL/GYM/CLUB HOUSE","Pranjal","Manhattan","Midtown","Entire home/apt",16,530.7362826
4339202,"**ASTORIA one private cozy, cute room** Nihongo ok","Mio","Queens","Astoria","Private room",20,250.399606
12005195,"Adorable One Bedroom Apartment w/ Balcony!","Stephanie","Brooklyn","Greenpoint","Entire home/apt",1,209.3834453
6044964,"Beach Lovers Dream!","Monika","Queens","Arverne","Entire home/apt",5,122.0980358
30437498,"LXRY BLDG-next to Central Park, Times Sq,SLEEPS 5!","Jodi","Manhattan","Hell's Kitchen","Entire home/apt",16,531.5178656
32228971,"big Room 25 min to time square","John","Queens","Forest Hills","Private room",5,79.4488506
25101744,"Cozy & Bright Studio Close to Subway Station","Luis","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,197.6574416
6609293,"Spacious brownstone apt in Park Sl","Jon","Brooklyn","Park Slope","Entire home/apt",1,199.8483482
6401592,"Brooklyn Summer","Daliso","Brooklyn","Crown Heights","Private room",16,515.9200785
6974728,"Private Room, Bath & Terrace on UWS","Zack","Manhattan","Upper West Side","Private room",16,249.5174849
15845215,"Cozy bedroom apt near to LGA airport. Free Parking","Tashi","Queens","Jackson Heights","Entire home/apt",5,163.9234634
16406403,"Bright Brooklyn Room close to Manhattan","Lia","Brooklyn","Bedford-Stuyvesant","Private room",1,91.41656648
34527987,"Light-filled duplex brownstone close to subway","Olivia","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,196.1422716
19619177,"Cozy Brooklyn Getaway","Shelly & Wayne","Brooklyn","East New York","Entire home/apt",1,191.3483781
7310097,"3 Bedroom, 1st Fl, family apt.","Suvi","Brooklyn","Prospect Heights","Entire home/apt",1,198.652748
35108156,"Luxury & Bright 2BR, Midtown Manhattan","Ethan","Manhattan","Hell's Kitchen","Entire home/apt",1,284.4503766
34934473,"R6 Private Studio  LGA JFK Manhattan 15 min!","Fmny","Queens","Rego Park","Private room",5,80.76335561
19247214,"Spacious Bedroom in Full Floor East Village Apt","Adonis","Manhattan","East Village","Private room",16,536.549284
21015751,"Great studio in Chelsea at a fantastic location","Vela","Manhattan","Chelsea","Entire home/apt",16,536.3570059
29183047,"Amber Bedroom","Melissa","Brooklyn","Bedford-Stuyvesant","Private room",1,95.18470258
16917171,"West Village - 1 Bedroom","Laura","Manhattan","West Village","Entire home/apt",16,536.4529016
33994927,"Stylish Large 2 Bedroom, Perfect Location","Drew","Manhattan","Murray Hill","Entire home/apt",16,538.5851699
28609526,"Beautiful Bedroom in a brand new apartment! 3L-1","Nina","Queens","Ridgewood","Private room",5,83.02371678
3059273,"1 bedroom  in  Nolita/Soho","SoSo","Manhattan","Nolita","Private room",16,264.6477722
51438,"1 Bedroom in 2 Bdrm Apt- Upper East","Jessica","Manhattan","Upper East Side","Private room",16,254.9207662
23797329,"Newly & Comfy Shared room close to Manhattan","Sergii","Brooklyn","Greenpoint","Shared room",1,67.47699758
13424027,"LOFT-LIKE FLOOR THRU BROWNSTONE LIGHT SPACIOUS","Jyllian","Brooklyn","Prospect Heights","Entire home/apt",1,269.0803789
34148267,"Stunning Private Apt, Perfect Location Premium Bed","Leslie","Manhattan","Midtown","Entire home/apt",16,538.5851699
29609190,"Sunny Spacious Studio, Subway Right Downstairs!","Shell","Manhattan","Upper East Side","Entire home/apt",16,522.401663
1900780,"1000 Sq Ft Loft in Flatiron.","Damian","Manhattan","Gramercy","Entire home/apt",16,538.2660165
13114072,"West 55th street, Lux 1bd Serviced Apartment","Ken","Manhattan","Midtown","Entire home/apt",16,532.4918235
10115781,"Cozy bedroom in heart of Bedford","Zhamal","Brooklyn","Williamsburg","Private room",1,100.9619382
25264902,"Sunnyside Gardens Retreat","Ricky","Queens","Sunnyside","Private room",5,85.78770096
15462208,"Spacious 2 Bedroom Apartment by Central Park","Anna","Manhattan","East Harlem","Entire home/apt",16,517.5379385
25813796,"Fanta Sea Home 2","Jewell","Brooklyn","Brownsville","Private room",1,88.32602112
30036390,"Luxury Living Condo","Maria","Brooklyn","Sheepshead Bay","Entire home/apt",1,187.0332905
8863005,"Quaint Midtown Studio","Heather","Manhattan","Midtown","Entire home/apt",1,284.285838
16726217,"1 Bedroom - Beautiful and Cozy Brownstone in Bklyn","Julia","Brooklyn","Crown Heights","Entire home/apt",16,248.4697126
34974562,"Stylish Studios near Central Park","Elizabeth","Manhattan","Upper West Side","Private room",1,139.098051
23482476,"Private Room in Comfortable Bushwick Apartment","Meg","Brooklyn","Bushwick","Private room",1,92.6499695
25618970,"Williamsburg Luxury Artist Loft With All Amenities","Samuel","Brooklyn","Williamsburg","Entire home/apt",1,209.3192803
21689998,"Super Cute Family Friendly Cozy Loft Suite For 2-4","Stephen","Manhattan","Tribeca","Entire home/apt",1,285.5587216
22176542,"Modern Comfort in West Village","Erica","Manhattan","West Village","Entire home/apt",16,535.8847018
21907941,"Boutique Hotel Queen Room in Gowanus","Melissa","Brooklyn","Gowanus","Private room",1,94.08097071
27362417,"Large sunny studio space w/queen bed & living room","Farah","Brooklyn","Crown Heights","Private room",1,91.18870034
7417520,"East Village Two Bedroom","Matt","Manhattan","East Village","Entire home/apt",16,535.0635839
19162648,"Private Suite & Bathroom w/ Yard in Park Slope","Robert","Brooklyn","South Slope","Private room",1,91.38105108
10413474,"Beautiful 2 bed Artists Loft - Williamsburg","Nick","Brooklyn","Williamsburg","Entire home/apt",1,207.3973122
29900575,"Cozy private room close to Times Square 33C1","John","Manhattan","Hell's Kitchen","Private room",16,534.9745684
1365028,"Soho Loft. Authentic and Eccentric! 2 Bedroom.","James","Manhattan","SoHo","Entire home/apt",16,536.1666603
8202455,"Beautiful Upper West Side Studio","Tara","Manhattan","Upper West Side","Entire home/apt",16,525.7509453
13050,"bright and stylish duplex","Jennifer","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,268.274642
5164045,"Cozy, sunny private room","Sara","Brooklyn","Bedford-Stuyvesant","Private room",1,194.9204651
13686425,"Cozy Room, Gorgeous Penthouse Apartment, Manhattan","Raquel","Manhattan","Harlem","Private room",16,244.6446379
21966757,"Harlem World USA","Beny","Manhattan","Harlem","Private room",16,513.9901105
35330965,"Luxury 360 City views in Manhattan close to T Sq","Michael","Manhattan","Hell's Kitchen","Entire home/apt",17,533.2004403
21391447,"Large Modern Stylish 3Bed 2Bathr Nolita Apartment","Tom","Manhattan","Nolita","Entire home/apt",1,286.3678219
9486332,"Brand New Upper East Side!","Andrea","Manhattan","Upper East Side","Entire home/apt",16,525.5540303
29834597,"Cozy studio with private entrance","Samuel","Brooklyn","East New York","Entire home/apt",1,190.4536563
689329,"Cozy 15 mins Manhattan& 10 Mins LGA","Biren","Queens","East Elmhurst","Private room",5,265.9801805
18003918,"Upper West Side Oasis","Connor","Manhattan","Upper West Side","Entire home/apt",1,275.4628852
26994076,"Brooklyn Magic Bunk Share","Anchor","Brooklyn","Bedford-Stuyvesant","Shared room",1,93.18901726
4803623,"great location luxury buiding","Rachel","Manhattan","Hell's Kitchen","Entire home/apt",16,531.8115514
3696746,"Fabulous Loft Studio in Gramercy","Jed","Manhattan","Gramercy","Entire home/apt",1,288.4035999
6638446,"Modern, Spacious 2BR Apartment","Florian","Manhattan","Washington Heights","Entire home/apt",16,510.0433684
9592655,"Spacious Room (Double Bed/Sofa Bed)","Jd","Manhattan","Harlem","Private room",1,130.4229106
13377443,"Big, airy room in beautiful apartment","Sylvia","Brooklyn","Flatbush","Private room",1,193.3576048
23750623,"Sonder | 180 Water | Grand 1BR + Rooftop","Sonder","Manhattan","Financial District","Entire home/apt",16,532.110505
34575989,"The Clifton Place","Earl","Brooklyn","Bedford-Stuyvesant","Private room",1,93.95819926
36037105,"Private Room Dumbo","Alfredo","Brooklyn","Vinegar Hill","Private room",1,100.7719434
21684019,"Greenpoint Gem With Lovely Patio and Backyard!","Kristin","Brooklyn","Greenpoint","Entire home/apt",1,210.5163859
31100145,"Super Big Deluxe Private Room near LGA (Room #03)","Mili","Queens","East Elmhurst","Private room",5,87.8431114
464231,"Large Room w/ Private Entrance","Jacques","Brooklyn","Bedford-Stuyvesant","Private room",1,94.3063665
8439145,"Beautiful, Secure, Central NYC Apartment!","George","Manhattan","Midtown","Entire home/apt",16,535.8847018
22205765,"Beautiful spacious Greenwich Village apt w/ garden","Vadim","Manhattan","Greenwich Village","Entire home/apt",1,287.9987989
275976,"Lovely 2 bedroom apartment with backyard access","Kwab","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,132.3626573
9713045,"Lovely and spacious 2BR/2 bath apt","Cedrick","Manhattan","Harlem","Entire home/apt",1,266.5601252
14783394,"Bright Room in Bushwick","Jacob","Brooklyn","Bushwick","Private room",1,90.07230282
9334365,"1bd steps from Central Park/museum","Julia","Manhattan","Upper East Side","Entire home/apt",16,523.6038462
34545971,"Lofty living in Greenpoint","Myriah","Brooklyn","Greenpoint","Entire home/apt",1,210.3104872
32725374,"Bay Bungalow Bare-Minimum Occupancy","Christopher","Queens","Arverne","Private room",5,76.17162659
8427772,"The real deal 2 blox away from CP!","Miklos","Manhattan","Harlem","Private room",16,248.7785798
16697657,"NYMT60-1 LUXURY! Studio,Cozy,Gym,doorman st-6","MyCity","Manhattan","Hell's Kitchen","Entire home/apt",1,283.801321
2105163,"Gramercy Park Studio Apartment","Joe","Manhattan","Gramercy","Entire home/apt",1,288.6091878
19163623,"Cozy Lodge Chic in the heart of New York.","Nicholas","Manhattan","Upper East Side","Entire home/apt",1,276.9655416
13375936,"Private room in the heart of West Harlem","Wyatt","Manhattan","Harlem","Private room",16,248.3286585
35496676,"Cozy Private Bedroom in Upper West Side","Aaron","Manhattan","Upper West Side","Private room",16,249.2963178
36375840,"Perfectly Located Studio in FiDi has all you need!","Shannon","Manhattan","Financial District","Entire home/apt",1,282.4985325
29520126,"Large 2 bedroom apartment in Williamsburg","Eli","Brooklyn","Williamsburg","Entire home/apt",1,207.4537583
8223230,"Bright and Cozy Room Williamsburg","Lia","Brooklyn","Greenpoint","Private room",1,206.5761323
2379865,"Cozy private room available in a great location","Dushyant","Brooklyn","Crown Heights","Private room",1,92.1250987
30198546,"Clean and Cozy Private Room in Lower East Side","Victor","Manhattan","Lower East Side","Private room",16,263.6013217
20798127,"Queen sized bedroom with skyline view - Greenpoint","Ruben","Brooklyn","Greenpoint","Private room",1,103.324133
32397072,"WILLIAMSBURG PRIME LOCATION-AMAZING LIGHT!","Monica","Brooklyn","Williamsburg","Private room",1,100.0850044
25780953,"Large one-bedroom in heart of West Village","Blair","Manhattan","West Village","Entire home/apt",16,535.8847018
16338,"Double Room w Private Deck Clinton Hill Best Area","Patricia","Brooklyn","Clinton Hill","Private room",1,201.6920307
27302499,"Cozy 2 Bedroom Garden Apartment","Juliana","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,199.1898535
3624952,"Oasis in Queens: Private BR/ bath","Samita","Queens","Jackson Heights","Private room",5,265.5611983
17712552,"Cozy, Private Guest Bedroom In A Great Location","Cara","Brooklyn","Crown Heights","Private room",1,90.75323439
784169,"Sunny, Gorgeous West Village Home","Nathalie","Manhattan","West Village","Private room",16,264.8815656
11488593,"LUXURY DOORMAN STUDIO ON EAST 44th STREET","Ruchi","Manhattan","Midtown","Entire home/apt",1,286.0941459
35705568,"Trendy Queen Bed room w/private Bath in Bushwick","Noel","Brooklyn","Bushwick","Private room",1,92.14465439
21410971,"Beautiful,spacious and sunny one bedroom apartment","Marta","Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",1,194.2173752
36260895,"Midtown 34th st 1 Br apt with patio!","Mike","Manhattan","Murray Hill","Entire home/apt",1,287.6022804
32364475,"TIMES SQUARE!!! COZY PRIVATE ROOM  (for up to 3)!","Marccelo Gabriel","Manhattan","Theater District","Private room",1,145.5122546
22077920,"Spacious appartment on Upper West Side","Luis","Manhattan","Morningside Heights","Entire home/apt",16,516.2087145
32081249,"Sense the spirit of New York","Olga","Queens","Glendale","Entire home/apt",5,161.8727069
7482448,"Stylish garden apartment","Gennadiy","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,195.8919475
11695094,"Spacious UES 1BR with outdoor deck","Tny","Manhattan","Upper East Side","Entire home/apt",16,528.9041815
8651887,"Cool and cozy room in the Heights","Sean","Manhattan","Washington Heights","Private room",16,242.4310857
9217592,"Charming + Spacious Brownstone Apt","Camillia","Brooklyn","Clinton Hill","Entire home/apt",1,199.2480468
35344056,"Massive 3 BR home near LGA Airport and Manhattan","Kamilla And John","Queens","East Elmhurst","Entire home/apt",5,162.773843
6462454,"Spacious, Bright, Brooklyn Beauty","Matthew","Brooklyn","Park Slope","Entire home/apt",1,198.51597
2089712,"Spacious 1-BR Midtown West","Kevin","Manhattan","Hell's Kitchen","Entire home/apt",16,534.3633855
23612681,"Shared Room 1 Stop from Manhattan on the F Train","Taylor","Queens","Long Island City","Private room",5,89.15375986
14389886,"Beautiful 1 bedroom in the heart of Manhattan!","Biljana","Manhattan","Flatiron District","Entire home/apt",16,538.3718351
1310672,"BROWNSTONE BROOKLYN'S FINEST in NYC","Majar","Brooklyn","Bushwick","Private room",1,194.9572565
625365,"In the heart of Prospect Park, BK!","Zhenia","Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",1,194.0838472
13876073,"Huge Room in Doorman Building","Joshua","Manhattan","Upper West Side","Private room",1,134.0418158
6165564,"Large room in newly renovated apt","Yuriy","Brooklyn","Bedford-Stuyvesant","Private room",1,92.88279857
4656361,"Large, Cozy One Bedroom Apartment","Elizabeth","Manhattan","Washington Heights","Entire home/apt",16,509.0939293
34619743,"Massive One Bedroom with Office /Yoga Room /Yard","Alexa","Brooklyn","Greenpoint","Entire home/apt",1,206.1053225
10056245,"Spacious room in Brooklyn","Nick","Brooklyn","Midwood","Private room",1,86.06398546
30443961,"Cozy Private Bedroom in NYC ""LES"" Manhattan!","Chi","Manhattan","Lower East Side","Private room",1,145.9141515
15189516,"Cute House Near Train In Brooklyn","Stephen","Brooklyn","Kensington","Private room",1,87.59149178
30428479,"Clean, Warm, and Comfortable !","Mr","Brooklyn","East Flatbush","Entire home/apt",1,192.572559
25086038,"GARDEN UTOPIA, UES; SUPERIOR LOCATION & AMENITIES","Joey","Manhattan","Upper East Side","Entire home/apt",16,521.3092683
19721535,"Rockaway Beach Oasis","Annelise","Queens","Rockaway Beach","Entire home/apt",20,239.1536032
3241502,"Modern Bedroom & Living Room Combination!","Malik","Manhattan","East Harlem","Private room",1,130.0462615
33449518,"21min to Manhattan & Safe Neighborhood&PrivateRoom","Takatomo","Queens","Sunnyside","Private room",5,87.53532618
31267560,"JFK Crashpad 6 minutes away","Lakshmee","Queens","Jamaica","Shared room",5,75.4173361
22178073,"Tranquility Stay-cation with private pool","Journey","Queens","Jamaica Estates","Entire home/apt",5,155.5108094
20975327,"Spacious Bedroom near Prospect Park","Sonya","Brooklyn","Kensington","Private room",1,88.73101846
5395679,"Large Private Room in Spacious Apt","Zach","Queens","Ridgewood","Private room",5,265.9243148
19227222,"BRIGHT MASSIVE ROOM. 20 MINUTES TO MIDTOWN","Diana","Manhattan","Harlem","Private room",16,244.5470882
29286653,"Cozy, Private Room on Upper East Side","Gerta","Manhattan","Upper East Side","Private room",1,136.2470274
30393921,"Chic Central Chelsea 1BR w/ Balcony, Gym, Doorman by Blueground","Blueground","Manhattan","Chelsea","Entire home/apt",16,537.3383217
30687132,"Sunny, Cozy Apartment in Chinatown/LES","Suea","Manhattan","Two Bridges","Entire home/apt",16,533.524947
20304654,"Cozy room in the middle of LES, SoHo","Jérôme","Manhattan","Lower East Side","Private room",16,264.6477722
35635711,"Clean & Modern 3BR - Incredible Midtown Location !","Justin","Manhattan","Kips Bay","Entire home/apt",16,538.0560545
14387555,"Cozy room in warm & sunny prime LES/Chinatown Apt","Victoria","Manhattan","Chinatown","Private room",1,146.7526416
27287501,"Bedroom with Private bathroom in East Village","Patrick","Manhattan","East Village","Private room",16,264.4174423
30939599,"Small room in NOLITA Artist Tenement APT","Launa","Manhattan","Little Italy","Private room",1,147.5647997
36482416,"Sunny Bedroom NYC! Walking to Central Park!!","Kendall","Manhattan","East Harlem","Private room",1,266.7624735
25416257,"THE 602 SHOWROOM","The 6o2","Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",1,193.6806665
33446557,"Mi casa, tu casa!","Lina","Manhattan","Lower East Side","Entire home/apt",1,285.2968013
27279139,"Charming and Spacious BK Loft 15 mins to Manhattan","Tina","Brooklyn","Bushwick","Entire home/apt",1,198.2214439
24135740,"4 Bed, 2 Bath Apt in East Village-Garden Duplex","East Village","Manhattan","East Village","Entire home/apt",2,287.0224843
22338292,"Cute small one bedroom in Queens Woodside","Alexandre","Queens","Sunnyside","Entire home/apt",5,167.3482721
30685991,"Sunny Spacious New Brooklyn Condo","Nathan","Brooklyn","Greenpoint","Entire home/apt",16,530.4611605
30349243,"Modern- and newly renovated Brooklyn apartment","Bo","Brooklyn","Crown Heights","Entire home/apt",1,196.3780862
13971471,"Nice Room in Charming Apartment","Victor","Manhattan","Nolita","Shared room",16,203.0797948
20425764,"Cozy Bright 3bedroom apt. 10 min from times sq.","Jamal","Queens","Long Island City","Entire home/apt",5,170.9359228
10563076,"Large Sunny East Williamsburg Loft","Ryan","Brooklyn","Williamsburg","Entire home/apt",1,202.0993355
30400100,"Greenwich Village/ Noho Duplex Flat! Bright, Luxe","Ollie","Manhattan","East Village","Entire home/apt",16,536.3570059
23605182,"Beautiful Private Room 5 min away from Mid-town","Fiorella","Manhattan","Roosevelt Island","Private room",1,141.0484671
30311572,"Harlem Oasis","Holly","Manhattan","Harlem","Entire home/apt",1,264.799275
34081178,"Central Park-Time Square-All Major Subways","Bassema","Manhattan","Hell's Kitchen","Entire home/apt",16,531.2293097
1728339,"Large Room in Landmark House","Caroline","Brooklyn","Prospect-Lefferts Gardens","Private room",1,194.4392526
30688108,"NEW - Manhattan - Private room near Central Park","Adrien","Manhattan","East Harlem","Private room",1,131.3623867
3522244,"Charming Brooklyn Room","Brad","Brooklyn","Clinton Hill","Private room",1,93.50690142
30152553,"Stunning one bedroom with skylight and loft!","Ian & Wendy","Brooklyn","Park Slope","Entire home/apt",1,199.6343629
11801800,"Brooklyn 2 Bedroom Duplex Apartment","Monzura","Brooklyn","Crown Heights","Entire home/apt",1,196.3563909
241159,"Clinton Hill 1 Bed Bright Loft Apartment","Ruari","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,201.089305
8758534,"Large 3 bdrm apt in Manhattan (downtown) village","Lesley","Manhattan","East Village","Entire home/apt",2,288.200148
22308180,"Sunny Manhattan Studio","Mikhael","Manhattan","Upper East Side","Entire home/apt",1,273.8696509
25036166,"BK NEST-Across Barclays & trains/City 10 mins away","Carol","Brooklyn","Park Slope","Entire home/apt",16,520.5370416
10403070,"Brownstone in Brooklyn","Yuchen","Brooklyn","Bedford-Stuyvesant","Private room",16,520.0299422
35945923,"Cozy Private Studio in Queens New York","Freddy","Queens","East Elmhurst","Entire home/apt",20,511.7408175
28128130,"Astoria Cozy 2 Bedrooms Apartment","Edgard","Queens","Astoria","Entire home/apt",5,166.0139101
25606562,"Stunning 1 bedroom/ 1 bath apartment in Manhattan","Anna","Manhattan","Upper West Side","Entire home/apt",16,527.9477662
34491883,"A Studio fit for a King","The Michelangelo","Manhattan","Theater District","Private room",16,262.4216051
12962482,"Park front room in the heart of Bushwick L train","Nicole","Brooklyn","Bushwick","Private room",1,92.67086196
917058,"Charming Greenwich Village studio","Darla","Manhattan","Greenwich Village","Entire home/apt",1,287.7006475
35151658,"Sunny Williamsburg Room w/ Access to Garden!","Misha","Brooklyn","Williamsburg","Private room",1,100.1295883
21312549,"Hillside Hotel","Hillside Hotel","Queens","Jamaica","Private room",5,84.46695657
28310699,"Nice room near Manhattan in a safe neighborhood","Robertina","Queens","Jackson Heights","Private room",5,82.01886577
30428469,"Cozy, spacious Studio located on Upper East Side","Nikki","Manhattan","Upper East Side","Entire home/apt",16,527.3243719
33908446,"Free Cleaning & WiFi, Quick Walk to Metro-Modern!","John & Jennifer","Brooklyn","Bedford-Stuyvesant","Private room",1,91.67000161
2888088,"Private space in Brooklyn","Jerry","Brooklyn","Flatbush","Entire home/apt",1,192.076399
36356906,"Spacious","Christopher","Queens","Flushing","Private room",5,78.95670012
1752206,"Elegant 1b Near Everything","Yvonne","Manhattan","Chelsea","Entire home/apt",16,537.540718
6554879,"Adorable room on the Upper East Side!","Bridget","Manhattan","Upper East Side","Private room",1,138.7836647
15481609,"Huge Loft Size Room with Private Bath in Hip Area!","Michael","Brooklyn","Bedford-Stuyvesant","Private room",1,93.69404643
34485702,"Modern King Bed roll-in shower Near Central Park","WestHouse","Manhattan","Midtown","Private room",1,144.9297756
6161282,"Loft in Williamsburg","Rajan","Brooklyn","Williamsburg","Entire home/apt",1,206.7905428
9934510,"Creative Bed-Stuy Brownstone","Amina","Brooklyn","Bedford-Stuyvesant","Private room",1,94.13056414
14858544,"BEST AREA IN CHELSEA. MODERN. COMPACT. HIGH LINE!!","Gina","Manhattan","Chelsea","Entire home/apt",16,535.5152551
36140620,"Cozy room in Nyc","Michael","Manhattan","Hell's Kitchen","Shared room",1,110.0297149
6528103,"Spacious bedroom in Astoria","Sam","Queens","Astoria","Private room",5,93.39199059
30817038,"Double Double Room · Broadway","Gabriel","Manhattan","Hell's Kitchen","Private room",1,146.8246993
9861747,"Breathtaking view 30th floor Bedroom in FIDI","Daniel","Manhattan","Financial District","Private room",16,260.551085
19177262,"Large Manhattan Apartment: Ideal Location - Inwood","Andom","Manhattan","Inwood","Entire home/apt",1,258.7508402
32634041,"Beach suite","Anthony","Queens","Far Rockaway","Entire home/apt",5,152.8353778
35315339,"Sleep in large quiet bedroom with sunny garden","Joe","Brooklyn","Bay Ridge","Private room",1,87.19299861
8936266,"Prime West Village haven","Kirk","Manhattan","West Village","Entire home/apt",16,536.072203
7221239,"Lovely 1 Bdrm Boerum Hill Apt","Katherine","Brooklyn","Boerum Hill","Entire home/apt",1,202.3275447
55467,"Private Garden Apt • New Renovation","Paul","Brooklyn","Williamsburg","Entire home/apt",1,137.0031596
21295334,"Cozy Apartment for Cat Lovers! (Kids friendly)","Ele","Manhattan","Upper West Side","Entire home/apt",16,525.6521311
36382761,"Magical Brooklyn Brownstone","Angela","Brooklyn","Clinton Hill","Entire home/apt",1,200.8839357
6225974,"Central Williamsburg Room","Jaclyn","Brooklyn","Williamsburg","Private room",1,278.8249078
5309810,"Private room near Columbia","Hua","Manhattan","Harlem","Private room",16,248.3812401
16040229,"Cute BR at Columbus Circle","Oliver","Manhattan","Hell's Kitchen","Private room",1,143.2036837
31929775,"CITY VIEW/ 2BED 2BATH/ LINCOLN CENTER","Emily","Manhattan","Upper West Side","Entire home/apt",16,527.1041722
32470327,"Chic & Sunny Prospect Park 1-Bedroom","Mani","Brooklyn","Flatbush","Entire home/apt",1,193.3576048
6660518,"NY Queens Penthouse Share = 1BR aka Brooklyn Room","Iris","Queens","Kew Gardens","Private room",5,259.7433107
35195580,"Modern Oversized 3bedroom Home","Merche","Manhattan","East Harlem","Entire home/apt",1,267.160256
18776908,"Luminous studio in Union Square","Margot","Manhattan","East Village","Entire home/apt",16,537.6427089
9518,"SPACIOUS, LOVELY FURNISHED MANHATTAN BEDROOM","Shon","Manhattan","Inwood","Private room",16,508.0202028
13340543,"Bright, Spacious Studio in Upper East Side","Mindy","Manhattan","Upper East Side","Entire home/apt",16,529.215923
34743365,"Modern and new Duplex next to A train","Ariadna","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,197.2430554
9525490,"Charming East Village Brownstone","Benjamin","Manhattan","East Village","Entire home/apt",1,287.6022804
32576739,"The Big Apple Paradise. 10 minutes from JFK","Patrick","Queens","Rosedale","Entire home/apt",5,153.4172958
17860607,"Super Cozy Luxury Apt","Heidi","Manhattan","Financial District","Entire home/apt",1,281.2220515
4365491,"Cozy room in East Village","Jasmine","Manhattan","East Village","Private room",16,263.9668701
9901706,"Cute big one bedroom","Natalie","Manhattan","Upper West Side","Entire home/apt",16,525.8006224
21014105,"NICE 1 BEDROOM 25 MIN TO MANHATTAN","David","Queens","Forest Hills","Entire home/apt",5,159.1766841
261259,"Apartment in Best location in NYC","Keiko","Manhattan","West Village","Entire home/apt",16,535.7916509
7919372,"Cozy & Clean #6","Fatou","Brooklyn","Crown Heights","Private room",1,91.70691135
28514974,"Great room in hip, but quiet Williamsburg, BKLYN.","Leo","Brooklyn","Williamsburg","Private room",1,98.82152727
14899111,"2 bed/2 bath floor - unique West Village townhouse","Barbara","Manhattan","West Village","Entire home/apt",1,287.1178969
15021635,"Cute private bedroom in Bushwick. Close to subway.","Nadia","Brooklyn","Bushwick","Private room",1,267.0116209
34791422,"2 bedrooms-Apartment @ Brooklyn, Near D Subway","Artie","Brooklyn","Borough Park","Entire home/apt",1,192.0386965
16153863,"Modern 1 bedroom in Prime Bushwick","Camilla","Brooklyn","Bushwick","Entire home/apt",16,518.6938515
13784458,"Amazing 1BD in Harlem","Frances","Manhattan","East Harlem","Entire home/apt",16,516.7042205
4967114,"Beautiful One Bedroom Apartment","Cindy","Manhattan","Hell's Kitchen","Entire home/apt",16,530.9457505
3793874,"Beautiful West Village 1 BR Apt--Best Location!","Leena","Manhattan","West Village","Entire home/apt",16,536.072203
31306674,"Spacious and Welcoming In Hip Bushwick","Michelle","Brooklyn","Bushwick","Entire home/apt",1,196.421634
23685538,"1 bedroom in a 2 bedroom house","Abir","Queens","Briarwood","Private room",5,78.10360961
27322746,"Lovely bright eclectic 2BR, perfect for couple!","Elias","Brooklyn","Fort Greene","Entire home/apt",1,200.2894774
25399452,"Luxury Mid-Century Modern in West Village","Matthew","Manhattan","West Village","Entire home/apt",16,536.646157
7689346,"East Village Private Room & Terrace","Can","Manhattan","East Village","Private room",1,287.310175
22293539,"Room for sublet in lovely Ridgewood!","Diana","Queens","Ridgewood","Private room",5,82.82440242
29683262,"5 mins from Central Park +Community #1","OneBaz106","Manhattan","East Harlem","Private room",16,249.7240081
21540496,"Stylish 1 BD - 10 min to Manhattan & Central Park","Anna","Queens","Astoria","Entire home/apt",5,167.8839059
25045213,"Private Bedroom in 2-bed/New Full-Service Building","Sorel","Brooklyn","Downtown Brooklyn","Private room",16,523.5199543
5932543,"Quiet 1BD in West Village","Nikki","Manhattan","West Village","Entire home/apt",16,536.072203
29710463,"2 bedroom, one bath in Crown Heights","Nadine","Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",3,194.2849915
12367449,"I HEART LIC...you will too!","Allison","Queens","Astoria","Private room",5,85.57461021
10901062,"Stylish Windsor Terrace flat","Cathy","Brooklyn","Windsor Terrace","Entire home/apt",1,194.5087745
29592523,"Luxury Studio, one block from Central Park","Valeria","Manhattan","Upper West Side","Entire home/apt",1,270.5762356
